customer_id,contact_type,contact_value,contact_name,contact_relation,is_current,created_at,is_test_data
C00004203,EMAIL,qianjun@example.net,\N,\N,1,2025-04-30 16:34:53,1
C00004203,EMER,13852332064,彭晶,父亲,1,2025-04-30 16:34:53,1
C00004204,MOBILE,13870201237,\N,\N,1,2025-05-24 13:03:57,1
C00004204,EMER,13821579616,王平,配偶,1,2025-05-24 13:03:57,1
C00004205,MOBILE,13837265881,\N,\N,1,2025-06-11 10:46:08,1
C00004205,EMER,13822886794,杨想,父亲,1,2025-06-11 10:46:08,1
C00004206,MOBILE,13851495938,\N,\N,1,2025-02-24 21:26:21,1
C00004206,EMAIL,lilei@example.net,\N,\N,1,2025-02-24 21:26:21,1
C00004206,EMER,13870312786,胡秀华,母亲,1,2025-02-24 21:26:21,1
C00004207,MOBILE,13896406996,\N,\N,1,2025-01-20 22:29:00,1
C00004207,EMER,13886998803,陈凯,配偶,1,2025-01-20 22:29:00,1
C00004208,MOBILE,13863003270,\N,\N,1,2025-04-17 19:39:34,1
C00004208,EMAIL,tlong@example.org,\N,\N,1,2025-04-17 19:39:34,1
C00004208,EMER,13846361459,李璐,父亲,1,2025-04-17 19:39:34,1
C00004209,MOBILE,13811871030,\N,\N,1,2025-01-08 19:51:18,1
C00004209,EMER,13889712402,阎晨,母亲,1,2025-01-08 19:51:18,1
C00004210,MOBILE,13831882050,\N,\N,1,2025-02-16 22:20:39,1
C00004210,EMER,13894233240,萧桂芳,配偶,1,2025-02-16 22:20:39,1
C00004211,MOBILE,13801491646,\N,\N,1,2025-05-01 20:51:21,1
C00004211,EMER,13813979063,樊霞,配偶,1,2025-05-01 20:51:21,1
C00004212,MOBILE,13842876158,\N,\N,1,2025-06-06 10:46:55,1
C00004213,MOBILE,13814142602,\N,\N,1,2025-03-01 12:49:50,1
C00004213,EMAIL,jiehuang@example.com,\N,\N,1,2025-03-01 12:49:50,1
C00004214,MOBILE,13831331823,\N,\N,1,2025-03-29 17:04:54,1
C00004214,EMAIL,hpeng@example.com,\N,\N,1,2025-03-29 17:04:54,1
C00004214,EMER,13866322259,张斌,兄弟姐妹,1,2025-03-29 17:04:54,1
C00004215,MOBILE,13820805447,\N,\N,1,2025-01-19 20:52:34,1
C00004215,EMER,13847644149,马桂花,父亲,1,2025-01-19 20:52:34,1
C00004216,MOBILE,13853759170,\N,\N,1,2025-01-25 20:54:29,1
C00004217,MOBILE,13834806315,\N,\N,1,2025-03-29 12:12:04,1
C00004218,MOBILE,13837718182,\N,\N,1,2025-04-09 18:39:58,1
C00004218,EMAIL,fangshao@example.com,\N,\N,1,2025-04-09 18:39:58,1
C00004218,EMER,13850766919,郑想,配偶,1,2025-04-09 18:39:58,1
C00004219,MOBILE,13825232666,\N,\N,1,2025-01-13 12:07:42,1
C00004219,EMER,13867798275,史磊,母亲,1,2025-01-13 12:07:42,1
C00004220,MOBILE,13819587648,\N,\N,1,2025-05-04 06:00:15,1
C00004220,EMER,13888794404,白秀芳,兄弟姐妹,1,2025-05-04 06:00:15,1
C00004221,MOBILE,13844963893,\N,\N,1,2025-05-08 12:54:30,1
C00004221,EMAIL,guoli@example.com,\N,\N,1,2025-05-08 12:54:30,1
C00004221,EMER,13858999716,刘淑兰,父亲,1,2025-05-08 12:54:30,1
C00004222,MOBILE,13850744469,\N,\N,1,2025-05-22 02:43:08,1
C00004222,EMER,13842586005,唐秀兰,配偶,1,2025-05-22 02:43:08,1
C00004223,MOBILE,13878437953,\N,\N,1,2025-03-27 13:25:47,1
C00004224,MOBILE,13850518139,\N,\N,1,2025-01-23 21:08:26,1
C00004224,EMER,13883996737,刘瑞,兄弟姐妹,1,2025-01-23 21:08:26,1
C00004225,MOBILE,13837131918,\N,\N,1,2025-02-14 21:48:14,1
C00004225,EMER,13872625469,蔡刚,母亲,1,2025-02-14 21:48:14,1
C00004226,MOBILE,13893750718,\N,\N,1,2025-01-25 10:47:22,1
C00004226,EMER,13881357909,袁丹,母亲,1,2025-01-25 10:47:22,1
C00004227,MOBILE,13814804659,\N,\N,1,2025-01-03 12:18:42,1
C00004227,EMAIL,guiying56@example.org,\N,\N,1,2025-01-03 12:18:42,1
C00004228,MOBILE,13877726255,\N,\N,1,2025-01-20 22:40:07,1
C00004228,EMER,13824035102,张雷,兄弟姐妹,1,2025-01-20 22:40:07,1
C00004229,MOBILE,13803049464,\N,\N,1,2025-01-20 20:20:47,1
C00004229,EMER,13840716277,陈玉英,朋友,1,2025-01-20 20:20:47,1
C00004230,MOBILE,13847506773,\N,\N,1,2025-02-02 20:40:51,1
C00004230,EMER,13894353774,戴成,父亲,1,2025-02-02 20:40:51,1
C00004231,MOBILE,13877202287,\N,\N,1,2025-04-26 06:21:40,1
C00004231,EMAIL,nmeng@example.net,\N,\N,1,2025-04-26 06:21:40,1
C00004232,MOBILE,13880874923,\N,\N,1,2025-01-28 13:02:35,1
C00004232,EMER,13856500060,田冬梅,兄弟姐妹,1,2025-01-28 13:02:35,1
C00004233,MOBILE,13823958656,\N,\N,1,2025-04-11 15:39:07,1
C00004233,EMER,13875289328,冯飞,朋友,1,2025-04-11 15:39:07,1
C00004234,MOBILE,13866701747,\N,\N,1,2025-01-26 13:09:17,1
C00004234,EMER,13840409370,彭涛,兄弟姐妹,1,2025-01-26 13:09:17,1
C00004235,MOBILE,13825552108,\N,\N,1,2025-06-08 19:45:42,1
C00004235,EMAIL,minmo@example.net,\N,\N,1,2025-06-08 19:45:42,1
C00004235,EMER,13865829889,费兰英,兄弟姐妹,1,2025-06-08 19:45:42,1
C00004236,MOBILE,13864335289,\N,\N,1,2025-05-02 16:11:29,1
C00004236,EMAIL,jie06@example.net,\N,\N,1,2025-05-02 16:11:29,1
C00004236,EMER,13879238426,侯楠,兄弟姐妹,1,2025-05-02 16:11:29,1
C00004237,MOBILE,13894899161,\N,\N,1,2025-02-12 00:40:02,1
C00004237,EMAIL,fang54@example.org,\N,\N,1,2025-02-12 00:40:02,1
C00004237,EMER,13882191359,魏莹,父亲,1,2025-02-12 00:40:02,1
C00004238,MOBILE,13828188589,\N,\N,1,2025-01-12 11:21:38,1
C00004238,EMER,13889584537,李桂荣,朋友,1,2025-01-12 11:21:38,1
C00004239,MOBILE,13882686330,\N,\N,1,2025-02-11 23:46:55,1
C00004239,EMER,13860109328,邓帆,配偶,1,2025-02-11 23:46:55,1
C00004240,MOBILE,13846846645,\N,\N,1,2025-01-29 11:12:40,1
C00004241,MOBILE,13828983453,\N,\N,1,2025-05-16 20:46:29,1
C00004242,MOBILE,13814383768,\N,\N,1,2025-04-12 14:35:27,1
C00004242,EMAIL,qiaomin@example.org,\N,\N,1,2025-04-12 14:35:27,1
C00004243,MOBILE,13819936858,\N,\N,1,2025-01-20 22:00:50,1
C00004244,MOBILE,13859390928,\N,\N,1,2025-01-05 13:44:21,1
C00004244,EMAIL,yong94@example.org,\N,\N,1,2025-01-05 13:44:21,1
C00004245,MOBILE,13835884308,\N,\N,1,2025-04-04 12:27:54,1
C00004245,EMER,13840780541,邢兰英,兄弟姐妹,1,2025-04-04 12:27:54,1
C00004246,MOBILE,13825436007,\N,\N,1,2025-02-27 22:15:13,1
C00004246,EMER,13862756014,吴斌,配偶,1,2025-02-27 22:15:13,1
C00004247,MOBILE,13886228838,\N,\N,1,2025-04-20 20:14:10,1
C00004247,EMER,13857507270,龙建军,父亲,1,2025-04-20 20:14:10,1
C00004248,MOBILE,13884087400,\N,\N,1,2025-04-18 21:29:09,1
C00004249,MOBILE,13870062870,\N,\N,1,2025-01-05 13:58:23,1
C00004249,EMER,13876170717,向倩,兄弟姐妹,1,2025-01-05 13:58:23,1
C00004250,MOBILE,13821730749,\N,\N,1,2025-04-10 13:24:39,1
C00004251,MOBILE,13849030351,\N,\N,1,2025-01-30 20:52:13,1
C00004251,EMER,13841285153,朱志强,母亲,1,2025-01-30 20:52:13,1
C00004252,MOBILE,13865013609,\N,\N,1,2025-04-10 13:36:07,1
C00004252,EMER,13827590647,张慧,配偶,1,2025-04-10 13:36:07,1
C00004253,MOBILE,13830857709,\N,\N,1,2025-04-01 21:39:52,1
C00004253,EMER,13888568173,刘建,母亲,1,2025-04-01 21:39:52,1
C00004254,MOBILE,13846776910,\N,\N,1,2025-05-18 22:23:20,1
C00004255,MOBILE,13829380940,\N,\N,1,2025-01-19 13:54:25,1
C00004255,EMAIL,guiying52@example.org,\N,\N,1,2025-01-19 13:54:25,1
C00004256,MOBILE,13842483377,\N,\N,1,2025-04-09 13:08:22,1
C00004257,MOBILE,13808525460,\N,\N,1,2025-03-05 12:45:38,1
C00004257,EMAIL,dingjun@example.org,\N,\N,1,2025-03-05 12:45:38,1
C00004257,EMER,13891886855,陈丽华,母亲,1,2025-03-05 12:45:38,1
C00004258,MOBILE,13809180840,\N,\N,1,2025-01-22 22:27:12,1
C00004258,EMER,13894124140,王红,父亲,1,2025-01-22 22:27:12,1
C00004259,MOBILE,13850834663,\N,\N,1,2025-02-07 01:04:19,1
C00004259,EMER,13811813794,杨琳,母亲,1,2025-02-07 01:04:19,1
C00004260,MOBILE,13831955642,\N,\N,1,2025-02-14 13:22:24,1
C00004260,EMER,13852342759,陈秀云,父亲,1,2025-02-14 13:22:24,1
C00004261,MOBILE,13803458806,\N,\N,1,2025-04-27 22:09:48,1
C00004261,EMER,13821448112,周志强,配偶,1,2025-04-27 22:09:48,1
C00004262,MOBILE,13826023614,\N,\N,1,2025-01-23 22:17:22,1
C00004263,MOBILE,13889846055,\N,\N,1,2025-01-17 22:51:01,1
C00004263,EMAIL,rwen@example.com,\N,\N,1,2025-01-17 22:51:01,1
C00004263,EMER,13839887895,朱柳,配偶,1,2025-01-17 22:51:01,1
C00004264,MOBILE,13812548879,\N,\N,1,2025-04-20 20:39:53,1
C00004264,EMER,13822103060,黄龙,父亲,1,2025-04-20 20:39:53,1
C00004265,MOBILE,13802965214,\N,\N,1,2025-01-28 13:42:00,1
C00004266,MOBILE,13862350378,\N,\N,1,2025-01-29 19:38:06,1
C00004267,MOBILE,13821673891,\N,\N,1,2025-02-09 22:30:05,1
C00004268,MOBILE,13892245655,\N,\N,1,2025-02-06 16:16:00,1
C00004268,EMER,13839206270,段杰,朋友,1,2025-02-06 16:16:00,1
C00004269,MOBILE,13824179296,\N,\N,1,2025-01-29 16:00:16,1
C00004269,EMER,13834990577,江凤英,兄弟姐妹,1,2025-01-29 16:00:16,1
C00004270,MOBILE,13827060616,\N,\N,1,2025-01-18 13:12:39,1
C00004270,EMER,13846972454,马秀兰,母亲,1,2025-01-18 13:12:39,1
C00004271,MOBILE,13852532283,\N,\N,1,2025-03-03 13:58:51,1
C00004271,EMAIL,liangping@example.com,\N,\N,1,2025-03-03 13:58:51,1
C00004271,EMER,13833145613,周晶,配偶,1,2025-03-03 13:58:51,1
C00004272,MOBILE,13814886681,\N,\N,1,2025-02-10 00:19:28,1
C00004272,EMAIL,gluo@example.org,\N,\N,1,2025-02-10 00:19:28,1
C00004272,EMER,13886938735,林桂英,配偶,1,2025-02-10 00:19:28,1
C00004273,MOBILE,13837585937,\N,\N,1,2025-01-18 10:27:16,1
C00004273,EMER,13852827239,靳强,配偶,1,2025-01-18 10:27:16,1
C00004274,MOBILE,13801915028,\N,\N,1,2025-02-05 12:17:35,1
C00004274,EMER,13866138227,王红,配偶,1,2025-02-05 12:17:35,1
C00004275,MOBILE,13837680404,\N,\N,1,2025-03-15 22:34:23,1
C00004275,EMER,13823486941,陈峰,朋友,1,2025-03-15 22:34:23,1
C00004276,MOBILE,13806255089,\N,\N,1,2025-04-05 20:01:53,1
C00004276,EMAIL,jun01@example.net,\N,\N,1,2025-04-05 20:01:53,1
C00004276,EMER,13851541124,阳明,配偶,1,2025-04-05 20:01:53,1
C00004277,MOBILE,13836756340,\N,\N,1,2025-01-04 22:41:56,1
C00004277,EMER,13896205388,张彬,兄弟姐妹,1,2025-01-04 22:41:56,1
C00004278,MOBILE,13871432154,\N,\N,1,2025-05-16 20:27:30,1
C00004278,EMAIL,qiang22@example.org,\N,\N,1,2025-05-16 20:27:30,1
C00004278,EMER,13876673920,高桂英,父亲,1,2025-05-16 20:27:30,1
C00004279,MOBILE,13807008378,\N,\N,1,2025-01-16 22:19:29,1
C00004279,EMER,13881596934,张磊,配偶,1,2025-01-16 22:19:29,1
C00004280,MOBILE,13809662535,\N,\N,1,2025-01-25 21:29:51,1
C00004280,EMER,13896169304,李丹丹,兄弟姐妹,1,2025-01-25 21:29:51,1
C00004281,MOBILE,13838661965,\N,\N,1,2025-01-01 21:47:02,1
C00004281,EMER,13804721410,黄博,配偶,1,2025-01-01 21:47:02,1
C00004282,MOBILE,13887628277,\N,\N,1,2025-02-13 15:10:28,1
C00004282,EMER,13826036344,周荣,配偶,1,2025-02-13 15:10:28,1
C00004283,MOBILE,13876723868,\N,\N,1,2025-01-24 12:58:41,1
C00004283,EMER,13805803022,周林,父亲,1,2025-01-24 12:58:41,1
C00004284,MOBILE,13817690251,\N,\N,1,2025-05-12 12:46:46,1
C00004284,EMER,13840969573,邵想,配偶,1,2025-05-12 12:46:46,1
C00004285,MOBILE,13887665256,\N,\N,1,2025-02-01 17:27:48,1
C00004285,EMAIL,nashen@example.org,\N,\N,1,2025-02-01 17:27:48,1
C00004285,EMER,13867524879,霍勇,母亲,1,2025-02-01 17:27:48,1
C00004286,MOBILE,13847169533,\N,\N,1,2025-01-23 00:32:04,1
C00004286,EMER,13862030473,庄淑英,配偶,1,2025-01-23 00:32:04,1
C00004287,MOBILE,13880760070,\N,\N,1,2025-02-12 20:47:05,1
C00004287,EMER,13852688725,仲丽丽,母亲,1,2025-02-12 20:47:05,1
C00004288,MOBILE,13800424012,\N,\N,1,2025-04-27 22:14:58,1
C00004289,MOBILE,13856952989,\N,\N,1,2025-05-06 10:22:21,1
C00004289,EMER,13861580753,柴雪,配偶,1,2025-05-06 10:22:21,1
C00004290,MOBILE,13885348628,\N,\N,1,2025-05-06 21:26:45,1
C00004290,EMAIL,leiyi@example.org,\N,\N,1,2025-05-06 21:26:45,1
C00004290,EMER,13837337293,陈慧,朋友,1,2025-05-06 21:26:45,1
C00004291,MOBILE,13813726547,\N,\N,1,2025-01-21 12:40:08,1
C00004292,MOBILE,13870906360,\N,\N,1,2025-04-05 14:15:02,1
C00004293,MOBILE,13885309023,\N,\N,1,2025-03-13 21:03:48,1
C00004293,EMER,13817545506,魏丽娟,朋友,1,2025-03-13 21:03:48,1
C00004294,MOBILE,13885323601,\N,\N,1,2025-02-11 20:00:26,1
C00004294,EMAIL,naxia@example.org,\N,\N,1,2025-02-11 20:00:26,1
C00004294,EMER,13842343012,庞桂兰,母亲,1,2025-02-11 20:00:26,1
C00004295,MOBILE,13800026497,\N,\N,1,2025-04-07 13:09:50,1
C00004295,EMER,13873002134,张玉兰,父亲,1,2025-04-07 13:09:50,1
C00004296,MOBILE,13834695016,\N,\N,1,2025-03-10 09:45:01,1
C00004296,EMER,13844499988,豆彬,母亲,1,2025-03-10 09:45:01,1
C00004297,MOBILE,13890755691,\N,\N,1,2025-03-13 12:55:46,1
C00004297,EMER,13850641232,丁淑英,母亲,1,2025-03-13 12:55:46,1
C00004298,MOBILE,13894049072,\N,\N,1,2025-01-07 17:27:13,1
C00004298,EMAIL,lgu@example.org,\N,\N,1,2025-01-07 17:27:13,1
C00004299,MOBILE,13853638557,\N,\N,1,2025-02-10 12:44:59,1
C00004299,EMER,13833167109,高佳,母亲,1,2025-02-10 12:44:59,1
C00004300,MOBILE,13811913194,\N,\N,1,2025-05-06 22:55:14,1
C00004301,MOBILE,13829412401,\N,\N,1,2025-01-18 00:59:10,1
C00004302,MOBILE,13899828439,\N,\N,1,2025-05-01 12:52:44,1
C00004302,EMER,13858775886,吕宇,兄弟姐妹,1,2025-05-01 12:52:44,1
C00004303,MOBILE,13801611405,\N,\N,1,2025-02-12 15:34:02,1
C00004303,EMAIL,xiuyingqian@example.com,\N,\N,1,2025-02-12 15:34:02,1
C00004303,EMER,13888187423,李丽,兄弟姐妹,1,2025-02-12 15:34:02,1
C00004304,MOBILE,13850416201,\N,\N,1,2025-02-10 12:13:25,1
C00004304,EMER,13889051335,唐刚,配偶,1,2025-02-10 12:13:25,1
C00004305,MOBILE,13804525182,\N,\N,1,2025-02-02 10:58:02,1
C00004305,EMER,13897127195,朱东,朋友,1,2025-02-02 10:58:02,1
C00004306,MOBILE,13806314485,\N,\N,1,2025-03-19 18:21:33,1
C00004306,EMER,13823496095,臧娜,母亲,1,2025-03-19 18:21:33,1
C00004307,MOBILE,13849594240,\N,\N,1,2025-03-08 14:35:46,1
C00004307,EMER,13818634975,徐凤兰,父亲,1,2025-03-08 14:35:46,1
C00004308,MOBILE,13816528785,\N,\N,1,2025-03-26 13:12:24,1
C00004308,EMER,13895377735,李洁,母亲,1,2025-03-26 13:12:24,1
C00004309,MOBILE,13803069113,\N,\N,1,2025-02-14 14:10:34,1
C00004309,EMAIL,gongming@example.com,\N,\N,1,2025-02-14 14:10:34,1
C00004309,EMER,13811404768,刘建军,父亲,1,2025-02-14 14:10:34,1
C00004310,MOBILE,13884084416,\N,\N,1,2025-02-08 22:11:43,1
C00004310,EMAIL,guna@example.org,\N,\N,1,2025-02-08 22:11:43,1
C00004310,EMER,13898223014,陈海燕,配偶,1,2025-02-08 22:11:43,1
C00004311,MOBILE,13893056024,\N,\N,1,2025-01-17 21:51:15,1
C00004311,EMAIL,khou@example.net,\N,\N,1,2025-01-17 21:51:15,1
C00004311,EMER,13876805009,钱秀梅,父亲,1,2025-01-17 21:51:15,1
C00004312,MOBILE,13857924330,\N,\N,1,2025-06-03 13:01:47,1
C00004312,EMER,13848835935,侯淑珍,父亲,1,2025-06-03 13:01:47,1
C00004313,MOBILE,13830419651,\N,\N,1,2025-01-15 20:35:38,1
C00004313,EMER,13837269128,曾秀英,母亲,1,2025-01-15 20:35:38,1
C00004314,MOBILE,13830992515,\N,\N,1,2025-01-27 20:35:47,1
C00004315,MOBILE,13881043229,\N,\N,1,2025-04-01 10:55:23,1
C00004315,EMER,13852097187,石敏,父亲,1,2025-04-01 10:55:23,1
C00004316,MOBILE,13862062127,\N,\N,1,2025-04-24 20:09:56,1
C00004317,MOBILE,13881353567,\N,\N,1,2025-01-25 02:26:31,1
C00004317,EMER,13817086269,刘桂芳,父亲,1,2025-01-25 02:26:31,1
C00004318,MOBILE,13864132471,\N,\N,1,2025-04-12 13:30:05,1
C00004318,EMAIL,guoqiang@example.com,\N,\N,1,2025-04-12 13:30:05,1
C00004319,MOBILE,13882632870,\N,\N,1,2025-01-10 18:54:46,1
C00004319,EMAIL,xia68@example.net,\N,\N,1,2025-01-10 18:54:46,1
C00004319,EMER,13853104641,李林,朋友,1,2025-01-10 18:54:46,1
C00004320,MOBILE,13825704277,\N,\N,1,2025-02-24 14:23:31,1
C00004320,EMER,13889043821,刘海燕,配偶,1,2025-02-24 14:23:31,1
C00004321,MOBILE,13814199755,\N,\N,1,2025-05-03 21:21:03,1
C00004322,MOBILE,13863914613,\N,\N,1,2025-01-09 19:06:38,1
C00004322,EMAIL,yxiang@example.net,\N,\N,1,2025-01-09 19:06:38,1
C00004322,EMER,13821470036,陈淑兰,兄弟姐妹,1,2025-01-09 19:06:38,1
C00004323,MOBILE,13815673886,\N,\N,1,2025-01-24 22:53:58,1
C00004323,EMER,13895229622,石宁,配偶,1,2025-01-24 22:53:58,1
C00004324,MOBILE,13889185944,\N,\N,1,2025-02-09 01:33:54,1
C00004324,EMER,13853687577,杜淑珍,配偶,1,2025-02-09 01:33:54,1
C00004325,MOBILE,13819216308,\N,\N,1,2025-01-10 12:24:54,1
C00004326,MOBILE,13891215942,\N,\N,1,2025-02-14 13:16:47,1
C00004326,EMAIL,fangcui@example.com,\N,\N,1,2025-02-14 13:16:47,1
C00004326,EMER,13891128836,施凯,配偶,1,2025-02-14 13:16:47,1
C00004327,MOBILE,13860013952,\N,\N,1,2025-01-18 20:00:30,1
C00004328,MOBILE,13889535115,\N,\N,1,2025-05-11 16:29:20,1
C00004328,EMER,13818954520,王玉珍,母亲,1,2025-05-11 16:29:20,1
C00004329,MOBILE,13866974765,\N,\N,1,2025-03-17 20:10:29,1
C00004329,EMER,13893983865,张龙,兄弟姐妹,1,2025-03-17 20:10:29,1
C00004330,MOBILE,13892968539,\N,\N,1,2025-02-12 21:53:17,1
C00004330,EMAIL,bhu@example.org,\N,\N,1,2025-02-12 21:53:17,1
C00004331,MOBILE,13819056712,\N,\N,1,2025-03-27 06:46:56,1
C00004331,EMAIL,yang28@example.net,\N,\N,1,2025-03-27 06:46:56,1
C00004331,EMER,13812078669,马坤,母亲,1,2025-03-27 06:46:56,1
C00004332,MOBILE,13882406724,\N,\N,1,2025-03-04 06:31:35,1
C00004332,EMAIL,gwen@example.org,\N,\N,1,2025-03-04 06:31:35,1
C00004332,EMER,13899219736,丁桂香,朋友,1,2025-03-04 06:31:35,1
C00004333,MOBILE,13806702950,\N,\N,1,2025-05-23 22:34:44,1
C00004333,EMER,13845123374,李强,朋友,1,2025-05-23 22:34:44,1
C00004334,MOBILE,13802824656,\N,\N,1,2025-04-18 13:15:46,1
C00004334,EMER,13833734586,李林,朋友,1,2025-04-18 13:15:46,1
C00004335,MOBILE,13841702065,\N,\N,1,2025-02-03 22:23:31,1
C00004335,EMAIL,ldai@example.com,\N,\N,1,2025-02-03 22:23:31,1
C00004335,EMER,13814636522,杨岩,兄弟姐妹,1,2025-02-03 22:23:31,1
C00004336,MOBILE,13811975281,\N,\N,1,2025-02-12 22:49:20,1
C00004336,EMER,13893014647,邓玉华,配偶,1,2025-02-12 22:49:20,1
C00004337,MOBILE,13871311610,\N,\N,1,2025-02-08 14:11:31,1
C00004337,EMER,13870361757,文秀云,兄弟姐妹,1,2025-02-08 14:11:31,1
C00004338,MOBILE,13811820933,\N,\N,1,2025-02-13 01:28:31,1
C00004339,MOBILE,13891092373,\N,\N,1,2025-03-04 12:24:43,1
C00004339,EMAIL,acao@example.org,\N,\N,1,2025-03-04 12:24:43,1
C00004339,EMER,13861877731,彭波,父亲,1,2025-03-04 12:24:43,1
C00004340,MOBILE,13809230537,\N,\N,1,2025-03-30 10:33:36,1
C00004340,EMAIL,jieyao@example.com,\N,\N,1,2025-03-30 10:33:36,1
C00004340,EMER,13893755166,高璐,配偶,1,2025-03-30 10:33:36,1
C00004341,MOBILE,13888460121,\N,\N,1,2025-01-22 11:33:07,1
C00004342,MOBILE,13851315329,\N,\N,1,2025-05-22 21:28:18,1
C00004342,EMER,13852684035,张畅,母亲,1,2025-05-22 21:28:18,1
C00004343,MOBILE,13847480144,\N,\N,1,2025-05-07 13:12:15,1
C00004343,EMER,13868478642,徐红梅,兄弟姐妹,1,2025-05-07 13:12:15,1
C00004344,MOBILE,13854444765,\N,\N,1,2025-01-21 18:39:24,1
C00004344,EMAIL,nahou@example.org,\N,\N,1,2025-01-21 18:39:24,1
C00004344,EMER,13816864050,周浩,配偶,1,2025-01-21 18:39:24,1
C00004345,MOBILE,13801450604,\N,\N,1,2025-05-25 15:10:50,1
C00004345,EMER,13810368703,王云,母亲,1,2025-05-25 15:10:50,1
C00004346,MOBILE,13896940287,\N,\N,1,2025-04-17 14:14:30,1
C00004346,EMER,13800453659,高秀珍,朋友,1,2025-04-17 14:14:30,1
C00004347,MOBILE,13864763514,\N,\N,1,2025-05-28 14:15:55,1
C00004347,EMER,13892878634,郭桂香,配偶,1,2025-05-28 14:15:55,1
C00004348,MOBILE,13879586499,\N,\N,1,2025-05-05 12:42:22,1
C00004348,EMER,13862020857,江亮,母亲,1,2025-05-05 12:42:22,1
C00004349,MOBILE,13828905706,\N,\N,1,2025-03-23 12:22:40,1
C00004349,EMAIL,xiulanxiong@example.net,\N,\N,1,2025-03-23 12:22:40,1
C00004349,EMER,13838641935,李利,朋友,1,2025-03-23 12:22:40,1
C00004350,MOBILE,13834642250,\N,\N,1,2025-01-26 13:35:55,1
C00004350,EMER,13885358730,程楠,母亲,1,2025-01-26 13:35:55,1
C00004351,MOBILE,13864047030,\N,\N,1,2025-05-08 10:41:03,1
C00004352,MOBILE,13859388597,\N,\N,1,2025-02-17 12:20:31,1
C00004353,MOBILE,13866926199,\N,\N,1,2025-01-11 13:26:22,1
C00004353,EMAIL,pingcai@example.org,\N,\N,1,2025-01-11 13:26:22,1
C00004353,EMER,13861892113,胡淑华,配偶,1,2025-01-11 13:26:22,1
C00004354,MOBILE,13886716800,\N,\N,1,2025-01-27 23:56:21,1
C00004354,EMER,13818240318,余阳,配偶,1,2025-01-27 23:56:21,1
C00004355,MOBILE,13811740797,\N,\N,1,2025-02-06 12:53:46,1
C00004355,EMER,13824135889,周玉华,朋友,1,2025-02-06 12:53:46,1
C00004356,MOBILE,13888842471,\N,\N,1,2025-05-16 13:48:18,1
C00004356,EMER,13828911002,王勇,母亲,1,2025-05-16 13:48:18,1
C00004357,MOBILE,13866750774,\N,\N,1,2025-04-26 14:07:12,1
C00004357,EMAIL,weiwen@example.net,\N,\N,1,2025-04-26 14:07:12,1
C00004357,EMER,13895352476,杨健,配偶,1,2025-04-26 14:07:12,1
C00004358,MOBILE,13857583724,\N,\N,1,2025-05-31 11:13:23,1
C00004358,EMAIL,etang@example.com,\N,\N,1,2025-05-31 11:13:23,1
C00004358,EMER,13869951372,黄志强,父亲,1,2025-05-31 11:13:23,1
C00004359,MOBILE,13857310633,\N,\N,1,2025-02-02 21:12:42,1
C00004359,EMER,13844708210,吴金凤,母亲,1,2025-02-02 21:12:42,1
C00004360,MOBILE,13859527505,\N,\N,1,2025-03-02 21:23:32,1
C00004360,EMAIL,nlin@example.net,\N,\N,1,2025-03-02 21:23:32,1
C00004361,MOBILE,13816680300,\N,\N,1,2025-01-05 22:24:27,1
C00004361,EMAIL,fangluo@example.org,\N,\N,1,2025-01-05 22:24:27,1
C00004361,EMER,13864525911,杨洁,配偶,1,2025-01-05 22:24:27,1
C00004362,MOBILE,13880350473,\N,\N,1,2025-01-16 19:34:46,1
C00004362,EMAIL,weiyan@example.org,\N,\N,1,2025-01-16 19:34:46,1
C00004362,EMER,13897370129,刘萍,兄弟姐妹,1,2025-01-16 19:34:46,1
C00004363,MOBILE,13818709202,\N,\N,1,2025-04-21 17:27:05,1
C00004363,EMER,13864490359,宋秀芳,朋友,1,2025-04-21 17:27:05,1
C00004364,MOBILE,13843573625,\N,\N,1,2025-02-16 13:13:53,1
C00004365,MOBILE,13898471272,\N,\N,1,2025-05-13 13:12:27,1
C00004365,EMER,13861750506,韩海燕,朋友,1,2025-05-13 13:12:27,1
C00004366,MOBILE,13829511581,\N,\N,1,2025-03-04 13:23:15,1
C00004366,EMER,13801827008,缪刚,兄弟姐妹,1,2025-03-04 13:23:15,1
C00004367,MOBILE,13884660435,\N,\N,1,2025-01-15 09:50:44,1
C00004367,EMER,13851703673,王瑜,配偶,1,2025-01-15 09:50:44,1
C00004368,MOBILE,13869374310,\N,\N,1,2025-01-12 21:02:27,1
C00004368,EMER,13892181623,王瑞,兄弟姐妹,1,2025-01-12 21:02:27,1
C00004369,MOBILE,13875003076,\N,\N,1,2025-03-12 10:24:13,1
C00004369,EMER,13869838612,黄宇,兄弟姐妹,1,2025-03-12 10:24:13,1
C00004370,MOBILE,13897671030,\N,\N,1,2025-05-18 22:14:06,1
C00004370,EMER,13818542032,邱梅,父亲,1,2025-05-18 22:14:06,1
C00004371,MOBILE,13899918364,\N,\N,1,2025-01-10 08:21:14,1
C00004372,MOBILE,13864610455,\N,\N,1,2025-02-24 10:53:16,1
C00004372,EMAIL,qiuna@example.org,\N,\N,1,2025-02-24 10:53:16,1
C00004372,EMER,13876385122,甘浩,兄弟姐妹,1,2025-02-24 10:53:16,1
C00004373,MOBILE,13846833381,\N,\N,1,2025-02-13 21:45:43,1
