customer_id,addr_type,province,city,district,detail,is_current,created_at,is_test_data
C00004645,WORK,山东,佛山,沈北新,良诺网络有限公司办公楼,1,2025-04-07 08:42:04,1
C00004646,HOME,湖北,哈尔滨,闵行,吴路C座,1,2025-02-06 12:07:41,1
C00004646,WORK,湖北,汕尾,华龙,济南亿次元网络有限公司办公楼,1,2025-02-06 12:07:41,1
C00004647,HOME,浙江,宜都,翔安,拉萨街v座,1,2025-06-12 10:51:36,1
C00004648,HOME,湖北,大冶,门头沟,乌鲁木齐路U座,1,2025-03-17 21:54:34,1
C00004648,WORK,湖北,大冶,蓟州,易动力网络有限公司办公楼,1,2025-03-17 21:54:34,1
C00004649,HOME,北京,哈尔滨,上街,刘路X座,1,2025-01-31 13:56:36,1
C00004650,HOME,广东,香港,合川,拉萨街T座,1,2025-01-30 20:23:30,1
C00004651,HOME,广东,北镇,长寿,田路Y座,1,2025-01-14 19:40:00,1
C00004652,HOME,河南,武汉,安次,兰州街I座,1,2025-02-05 02:09:29,1
C00004653,HOME,广东,北京,山亭,李街m座,1,2025-02-04 13:53:12,1
C00004654,HOME,湖南,北京,兴山,台北路b座,1,2025-01-23 13:51:55,1
C00004654,WORK,湖南,天津,大兴,四通信息有限公司办公楼,1,2025-01-23 13:51:55,1
C00004655,HOME,山东,上海,沈河,刘路H座,1,2025-01-30 11:38:04,1
C00004655,WORK,山东,兴安盟,丰都,济南亿次元信息有限公司办公楼,1,2025-01-30 11:38:04,1
C00004656,HOME,四川,柳州,梁平,傅路g座,1,2025-05-14 12:53:35,1
C00004656,WORK,四川,六安,高坪,黄石金承网络有限公司办公楼,1,2025-05-14 12:53:35,1
C00004657,HOME,黑龙江,贵阳,安次,辽阳路t座,1,2025-02-03 13:22:27,1
C00004657,WORK,黑龙江,香港,闵行,戴硕电子传媒有限公司办公楼,1,2025-02-03 13:22:27,1
C00004658,HOME,河南,荆门,海港,李街v座,1,2025-02-26 10:18:07,1
C00004658,WORK,河南,海门,西夏,创亿传媒有限公司办公楼,1,2025-02-26 10:18:07,1
C00004659,HOME,江苏,佛山,江北,李街p座,1,2025-01-10 17:30:20,1
C00004659,WORK,江苏,六安,城北,通际名联科技有限公司办公楼,1,2025-01-10 17:30:20,1
C00004660,HOME,云南,拉萨,清浦,哈尔滨街o座,1,2025-02-23 13:47:26,1
C00004660,WORK,云南,淮安,高坪,南康信息有限公司办公楼,1,2025-02-23 13:47:26,1
C00004661,HOME,江西,成都,和平,侯路j座,1,2025-02-11 16:48:26,1
C00004661,WORK,江西,宜都,浔阳,信诚致远传媒有限公司办公楼,1,2025-02-11 16:48:26,1
C00004662,HOME,山东,银川,白云,海口路M座,1,2025-01-11 22:47:46,1
C00004663,HOME,辽宁,兴安盟,魏都,李路d座,1,2025-04-29 21:45:13,1
C00004664,HOME,辽宁,西宁,高明,胡街L座,1,2025-05-13 12:08:55,1
C00004665,HOME,重庆,郑州,大东,汪街q座,1,2025-02-02 22:51:14,1
C00004665,WORK,重庆,北镇,黄浦,银嘉信息有限公司办公楼,1,2025-02-02 22:51:14,1
C00004666,HOME,江苏,成都,沈河,徐街A座,1,2025-01-21 21:33:11,1
C00004666,WORK,江苏,宁德,兴山,维旺明网络有限公司办公楼,1,2025-01-21 21:33:11,1
C00004667,HOME,江苏,宁德,秀英,朱路C座,1,2025-02-07 22:05:32,1
C00004668,HOME,广东,深圳,清河,大冶街r座,1,2025-02-06 20:38:27,1
C00004668,WORK,广东,上海,长寿,MBP软件传媒有限公司办公楼,1,2025-02-06 20:38:27,1
C00004669,HOME,山东,梧州,沙市,曲路h座,1,2025-04-10 15:59:55,1
C00004669,WORK,山东,辽阳,朝阳,鸿睿思博传媒有限公司办公楼,1,2025-04-10 15:59:55,1
C00004670,HOME,辽宁,马鞍山,丰都,吕路b座,1,2025-03-28 12:36:14,1
C00004671,HOME,山东,六安,静安,东莞路P座,1,2025-01-06 13:37:23,1
C00004672,HOME,湖南,嘉禾,永川,陈街F座,1,2025-01-06 13:22:01,1
C00004673,HOME,湖北,兴城,龙潭,孟街k座,1,2025-05-05 22:44:57,1
C00004673,WORK,湖北,哈尔滨,长寿,时刻信息有限公司办公楼,1,2025-05-05 22:44:57,1
C00004674,HOME,河南,哈尔滨,怀柔,银川路g座,1,2025-02-02 13:13:39,1
C00004675,HOME,湖北,齐齐哈尔,高坪,霍路K座,1,2025-03-22 11:50:08,1
C00004676,HOME,河南,深圳,城北,南京街s座,1,2025-03-04 07:12:14,1
C00004676,WORK,河南,辽阳,海港,思优传媒有限公司办公楼,1,2025-03-04 07:12:14,1
C00004677,HOME,山东,郑州,海港,徐街C座,1,2025-01-08 19:18:23,1
C00004678,HOME,河南,六盘水,吉区,吴街a座,1,2025-05-16 22:21:14,1
C00004678,WORK,河南,六安,高港,联软科技有限公司办公楼,1,2025-05-16 22:21:14,1
C00004679,HOME,福建,长春,沙市,宜都路S座,1,2025-04-26 12:03:33,1
C00004679,WORK,福建,北镇,城北,恩悌信息有限公司办公楼,1,2025-04-26 12:03:33,1
C00004680,HOME,江苏,郑州,闵行,深圳路Y座,1,2025-02-18 06:46:07,1
C00004680,WORK,江苏,合肥,海港,富罳传媒有限公司办公楼,1,2025-02-18 06:46:07,1
C00004681,HOME,陕西,昆明,闵行,宜都路L座,1,2025-05-10 13:45:02,1
C00004682,HOME,湖南,南宁,门头沟,毛街Y座,1,2025-02-03 01:38:36,1
C00004683,HOME,湖北,拉萨,东丽,乌鲁木齐路q座,1,2025-01-04 20:26:45,1
C00004683,WORK,湖北,佛山,孝南,佳禾网络有限公司办公楼,1,2025-01-04 20:26:45,1
C00004684,HOME,安徽,郑州,江北,佛山街v座,1,2025-02-04 22:07:54,1
C00004684,WORK,安徽,哈尔滨,徐汇,佳禾科技有限公司办公楼,1,2025-02-04 22:07:54,1
C00004685,HOME,辽宁,兴城,清河,王街I座,1,2025-02-09 22:26:06,1
C00004685,WORK,辽宁,宜都,永川,趋势信息有限公司办公楼,1,2025-02-09 22:26:06,1
C00004686,HOME,湖北,海门,浔阳,郭路N座,1,2025-04-07 01:10:04,1
C00004687,HOME,安徽,呼和浩特,白云,辛集路F座,1,2025-01-28 12:23:27,1
C00004687,WORK,安徽,太原,黄浦,方正科技科技有限公司办公楼,1,2025-01-28 12:23:27,1
C00004688,HOME,安徽,东莞,南长,陈路q座,1,2025-03-16 16:23:39,1
C00004688,WORK,安徽,武汉,南长,昊嘉网络有限公司办公楼,1,2025-03-16 16:23:39,1
C00004689,HOME,山东,宁德,海港,拉萨路l座,1,2025-02-06 20:22:24,1
C00004689,WORK,山东,乌鲁木齐,沙市,联软传媒有限公司办公楼,1,2025-02-06 20:22:24,1
C00004690,HOME,江苏,潮州,平山,辽阳路k座,1,2025-05-03 12:01:06,1
C00004691,HOME,河南,潜江,城东,杨路l座,1,2025-01-15 12:25:48,1
C00004691,WORK,河南,荆门,普陀,同兴万点网络有限公司办公楼,1,2025-01-15 12:25:48,1
C00004692,HOME,安徽,大冶,华龙,吴路D座,1,2025-04-24 13:51:56,1
C00004693,HOME,福建,长沙,普陀,惠州街e座,1,2025-02-03 20:52:34,1
C00004693,WORK,福建,昆明,和平,信诚致远信息有限公司办公楼,1,2025-02-03 20:52:34,1
C00004694,HOME,吉林,福州,长寿,翟街P座,1,2025-05-09 15:11:24,1
C00004694,WORK,吉林,呼和浩特,白云,华远软件科技有限公司办公楼,1,2025-05-09 15:11:24,1
C00004695,HOME,湖南,宁德,孝南,文路S座,1,2025-02-12 23:38:34,1
C00004696,HOME,上海,上海,龙潭,澳门街Q座,1,2025-02-15 20:35:06,1
C00004696,WORK,上海,拉萨,永川,菊风公司传媒有限公司办公楼,1,2025-02-15 20:35:06,1
C00004697,HOME,上海,海门,沙市,邯郸街W座,1,2025-02-15 13:45:09,1
C00004697,WORK,上海,汕尾,永川,通际名联科技有限公司办公楼,1,2025-02-15 13:45:09,1
C00004698,HOME,江苏,兴安盟,浔阳,罗路K座,1,2025-01-17 02:58:33,1
C00004699,HOME,北京,六安,朝阳,李街a座,1,2025-01-13 07:05:55,1
C00004699,WORK,北京,兴安盟,静安,凌颖信息信息有限公司办公楼,1,2025-01-13 07:05:55,1
C00004700,HOME,浙江,佛山,魏都,石家庄路W座,1,2025-01-04 23:46:51,1
C00004701,HOME,江苏,宁德,滨城,阜新路X座,1,2025-05-14 20:48:43,1
C00004701,WORK,江苏,邯郸,双滦,易动力信息有限公司办公楼,1,2025-05-14 20:48:43,1
C00004702,HOME,江苏,呼和浩特,南长,香港街K座,1,2025-01-07 12:38:06,1
C00004703,HOME,辽宁,郑州,友好,合肥路F座,1,2025-01-27 20:37:11,1
C00004704,HOME,湖北,合山,高港,王路c座,1,2025-02-11 17:27:01,1
C00004705,HOME,福建,柳州,六枝特,陈街O座,1,2025-02-03 13:32:22,1
C00004706,HOME,湖北,荆门,沙湾,刘街S座,1,2025-06-23 20:56:58,1
C00004706,WORK,湖北,乌鲁木齐,山亭,银嘉传媒有限公司办公楼,1,2025-06-23 20:56:58,1
C00004707,HOME,河北,拉萨,安次,永安路X座,1,2025-01-13 10:27:04,1
C00004707,WORK,河北,梧州,璧山,网新恒天科技有限公司办公楼,1,2025-01-13 10:27:04,1
C00004708,HOME,湖北,长春,魏都,张街o座,1,2025-03-11 13:30:28,1
C00004709,HOME,云南,北镇,滨城,郭路G座,1,2025-02-20 22:52:09,1
C00004710,HOME,湖北,六安,大东,黄路b座,1,2025-01-19 12:47:27,1
C00004710,WORK,湖北,嘉禾,双滦,创亿科技有限公司办公楼,1,2025-01-19 12:47:27,1
C00004711,HOME,河北,永安,和平,哈尔滨街G座,1,2025-05-07 07:38:46,1
C00004712,HOME,广东,银川,房山,谢街x座,1,2025-03-14 15:23:50,1
C00004712,WORK,广东,乌鲁木齐,清城,诺依曼软件网络有限公司办公楼,1,2025-03-14 15:23:50,1
C00004713,HOME,安徽,合山,滨城,李街F座,1,2025-04-29 12:26:13,1
C00004713,WORK,安徽,张家港,蓟州,银嘉传媒有限公司办公楼,1,2025-04-29 12:26:13,1
C00004714,HOME,四川,广州,浔阳,胡街q座,1,2025-05-07 22:53:37,1
C00004715,HOME,湖北,永安,华龙,合山路m座,1,2025-01-20 20:36:28,1
C00004715,WORK,湖北,通辽,魏都,联通时科网络有限公司办公楼,1,2025-01-20 20:36:28,1
C00004716,HOME,湖北,济南,长寿,赵路x座,1,2025-04-21 20:00:37,1
C00004716,WORK,湖北,澳门,牧野,富罳科技有限公司办公楼,1,2025-04-21 20:00:37,1
C00004717,HOME,浙江,广州,吉区,秦街z座,1,2025-02-04 17:50:23,1
C00004718,HOME,云南,海口,徐汇,蔡路G座,1,2025-05-27 18:33:51,1
C00004719,HOME,上海,澳门,白云,殷街F座,1,2025-04-08 20:46:40,1
C00004719,WORK,上海,潜江,海陵,浦华众城科技有限公司办公楼,1,2025-04-08 20:46:40,1
C00004720,HOME,河南,兰州,高港,马路G座,1,2025-05-03 10:00:36,1
C00004720,WORK,河南,澳门,西峰,开发区世创信息有限公司办公楼,1,2025-05-03 10:00:36,1
C00004721,HOME,四川,潮州,上街,马街B座,1,2025-04-12 20:14:26,1
C00004722,HOME,江苏,银川,翔安,西宁街D座,1,2025-02-25 20:16:57,1
C00004722,WORK,江苏,兰州,江北,九方科技有限公司办公楼,1,2025-02-25 20:16:57,1
C00004723,HOME,浙江,长春,清浦,胡街T座,1,2025-01-19 21:28:06,1
C00004723,WORK,浙江,张家港,徐汇,黄石金承信息有限公司办公楼,1,2025-01-19 21:28:06,1
C00004724,HOME,浙江,上海,长寿,章路M座,1,2025-03-06 17:22:42,1
C00004724,WORK,浙江,长沙,城北,快讯传媒有限公司办公楼,1,2025-03-06 17:22:42,1
C00004725,HOME,福建,南京,高港,曹街a座,1,2025-06-09 07:48:54,1
C00004725,WORK,福建,淮安,平山,新格林耐特传媒有限公司办公楼,1,2025-06-09 07:48:54,1
C00004726,HOME,湖南,沈阳,友好,福州路n座,1,2025-04-26 22:27:14,1
C00004726,WORK,湖南,沈阳,大东,思优网络有限公司办公楼,1,2025-04-26 22:27:14,1
C00004727,HOME,江苏,大冶,丰都,银川街a座,1,2025-01-28 12:43:00,1
C00004727,WORK,江苏,北京,锡山,维旺明网络有限公司办公楼,1,2025-01-28 12:43:00,1
C00004728,HOME,安徽,宁德,徐汇,台北街s座,1,2025-03-26 12:18:25,1
C00004729,HOME,福建,澳门,蓟州,钱街c座,1,2025-01-09 22:01:34,1
C00004730,HOME,浙江,巢湖,西峰,封路j座,1,2025-02-12 20:56:06,1
C00004731,HOME,河南,长春,大东,黄路K座,1,2025-01-24 21:50:17,1
C00004732,HOME,浙江,贵阳,孝南,乌鲁木齐街L座,1,2025-02-20 13:39:10,1
C00004733,HOME,重庆,哈尔滨,魏都,刘街Q座,1,2025-02-14 20:13:51,1
C00004733,WORK,重庆,邯郸,锡山,华成育卓科技有限公司办公楼,1,2025-02-14 20:13:51,1
C00004734,HOME,辽宁,郑州,双滦,李街N座,1,2025-06-16 12:51:51,1
C00004734,WORK,辽宁,潜江,南湖,戴硕电子网络有限公司办公楼,1,2025-06-16 12:51:51,1
C00004735,HOME,山东,天津,高坪,庞街k座,1,2025-04-09 14:52:38,1
C00004735,WORK,山东,邯郸,萧山,鸿睿思博网络有限公司办公楼,1,2025-04-09 14:52:38,1
C00004736,HOME,福建,关岭,永川,罗街r座,1,2025-04-20 06:44:39,1
C00004736,WORK,福建,马鞍山,金平,联软网络有限公司办公楼,1,2025-04-20 06:44:39,1
C00004737,HOME,河北,嘉禾,沈河,东莞街f座,1,2025-05-09 17:23:31,1
C00004737,WORK,河北,张家港,南长,黄石金承传媒有限公司办公楼,1,2025-05-09 17:23:31,1
C00004738,HOME,云南,兴城,高坪,潮州街c座,1,2025-05-12 12:40:26,1
C00004738,WORK,云南,重庆,友好,七喜信息有限公司办公楼,1,2025-05-12 12:40:26,1
C00004739,HOME,辽宁,西宁,吉区,济南街D座,1,2025-06-14 10:41:05,1
C00004740,HOME,重庆,台北,西峰,张街h座,1,2025-02-05 22:27:12,1
C00004740,WORK,重庆,马鞍山,崇文,合联电子传媒有限公司办公楼,1,2025-02-05 22:27:12,1
C00004741,HOME,黑龙江,南宁,永川,张街A座,1,2025-02-09 20:39:05,1
C00004741,WORK,黑龙江,沈阳,牧野,艾提科信信息有限公司办公楼,1,2025-02-09 20:39:05,1
C00004742,HOME,四川,台北,南湖,康街j座,1,2025-04-05 20:43:59,1
C00004743,HOME,湖南,南京,徐汇,刘街H座,1,2025-04-17 19:35:26,1
C00004743,WORK,湖南,宜都,西峰,开发区世创传媒有限公司办公楼,1,2025-04-17 19:35:26,1
C00004744,HOME,重庆,宁德,孝南,杨街U座,1,2025-01-26 13:07:57,1
C00004744,WORK,重庆,大冶,朝阳,飞海科技传媒有限公司办公楼,1,2025-01-26 13:07:57,1
C00004745,HOME,广东,荆门,崇文,上海街f座,1,2025-04-22 20:44:13,1
C00004745,WORK,广东,长沙,合川,联软网络有限公司办公楼,1,2025-04-22 20:44:13,1
C00004746,HOME,江苏,潮州,蓟州,郑街W座,1,2025-06-05 11:26:25,1
C00004746,WORK,江苏,淮安,友好,国讯科技有限公司办公楼,1,2025-06-05 11:26:25,1
C00004747,HOME,安徽,台北,清浦,侯街Y座,1,2025-01-28 02:15:48,1
C00004748,HOME,上海,合肥,山亭,陈街L座,1,2025-01-17 22:52:53,1
C00004748,WORK,上海,上海,东丽,鸿睿思博信息有限公司办公楼,1,2025-01-17 22:52:53,1
C00004749,HOME,广东,淮安,高坪,汕尾路F座,1,2025-04-15 13:36:52,1
C00004750,HOME,河南,杭州,和平,魏路N座,1,2025-01-19 18:56:17,1
C00004750,WORK,河南,武汉,朝阳,盟新网络有限公司办公楼,1,2025-01-19 18:56:17,1
C00004751,HOME,山东,永安,华龙,邹路D座,1,2025-01-30 12:16:49,1
C00004751,WORK,山东,柳州,花溪,时空盒数字网络有限公司办公楼,1,2025-01-30 12:16:49,1
C00004752,HOME,重庆,长春,华龙,孙路G座,1,2025-02-09 14:32:37,1
C00004753,HOME,安徽,拉萨,兴山,萧路v座,1,2025-05-20 12:57:11,1
C00004754,HOME,重庆,南昌,长寿,通辽街M座,1,2025-02-04 13:45:36,1
C00004755,HOME,北京,海门,吉区,长春路a座,1,2025-02-08 12:20:24,1
C00004755,WORK,北京,兴安盟,沙市,思优网络有限公司办公楼,1,2025-02-08 12:20:24,1
C00004756,HOME,上海,宁德,合川,路街w座,1,2025-04-22 19:29:39,1
C00004756,WORK,上海,台北,孝南,飞利信传媒有限公司办公楼,1,2025-04-22 19:29:39,1
C00004757,HOME,广东,福州,清浦,宜都街p座,1,2025-02-14 13:38:30,1
C00004758,HOME,陕西,南宁,安次,惠州街E座,1,2025-03-23 22:27:58,1
C00004759,HOME,山东,荆门,金平,韩路T座,1,2025-01-29 14:33:17,1
C00004759,WORK,山东,台北,双滦,数字100网络有限公司办公楼,1,2025-01-29 14:33:17,1
C00004760,HOME,浙江,济南,涪城,李街Q座,1,2025-01-12 21:16:55,1
C00004761,HOME,浙江,香港,新城,东莞街M座,1,2025-02-15 22:19:34,1
C00004762,HOME,浙江,淮安,西夏,乌鲁木齐街M座,1,2025-02-03 21:08:29,1
C00004763,HOME,河北,上海,大兴,东莞路p座,1,2025-01-17 21:56:14,1
C00004764,HOME,河南,辽阳,魏都,胡街s座,1,2025-05-09 16:02:17,1
C00004764,WORK,河南,南京,锡山,毕博诚网络有限公司办公楼,1,2025-05-09 16:02:17,1
C00004765,HOME,江西,广州,城东,大冶街N座,1,2025-02-03 20:52:28,1
C00004766,HOME,河北,贵阳,江北,汪街P座,1,2025-01-13 13:48:14,1
C00004767,HOME,黑龙江,兰州,双滦,杭州街A座,1,2025-05-10 22:36:19,1
C00004768,HOME,北京,马鞍山,白云,潜江街a座,1,2025-03-28 18:58:09,1
C00004768,WORK,北京,巢湖,锡山,银嘉信息有限公司办公楼,1,2025-03-28 18:58:09,1
C00004769,HOME,江苏,东莞,翔安,齐齐哈尔街p座,1,2025-04-27 21:48:51,1
C00004770,HOME,河南,西宁,清浦,郭路d座,1,2025-05-11 20:01:27,1
C00004771,HOME,四川,郑州,合川,王街A座,1,2025-04-25 13:39:05,1
C00004772,HOME,浙江,北京,沙市,荆门街a座,1,2025-01-24 16:33:54,1
C00004773,HOME,河南,宜都,静安,杨街y座,1,2025-03-05 14:10:54,1
C00004773,WORK,河南,宁德,金平,南康网络有限公司办公楼,1,2025-03-05 14:10:54,1
C00004774,HOME,福建,乌鲁木齐,江北,哈尔滨路F座,1,2025-02-23 17:33:53,1
C00004775,HOME,辽宁,大冶,房山,大冶街o座,1,2025-01-18 19:36:43,1
C00004775,WORK,辽宁,通辽,兴山,万迅电脑科技有限公司办公楼,1,2025-01-18 19:36:43,1
C00004776,HOME,江苏,海口,房山,六安街a座,1,2025-02-09 18:18:06,1
C00004777,HOME,北京,天津,西夏,常路c座,1,2025-04-29 13:59:53,1
C00004777,WORK,北京,澳门,璧山,浙大万朋传媒有限公司办公楼,1,2025-04-29 13:59:53,1
C00004778,HOME,湖北,昆明,安次,宁路c座,1,2025-01-20 22:16:36,1
C00004778,WORK,湖北,乌鲁木齐,西峰,凌云信息有限公司办公楼,1,2025-01-20 22:16:36,1
C00004779,HOME,云南,贵阳,长寿,康路X座,1,2025-01-15 20:25:12,1
C00004780,HOME,云南,天津,秀英,齐齐哈尔路A座,1,2025-01-27 08:26:40,1
C00004781,HOME,江苏,嘉禾,大东,惠州街b座,1,2025-01-14 10:03:56,1
C00004781,WORK,江苏,深圳,门头沟,昂歌信息信息有限公司办公楼,1,2025-01-14 10:03:56,1
C00004782,HOME,山东,南昌,沈北新,淮安街D座,1,2025-02-12 16:13:40,1
C00004783,HOME,河南,武汉,魏都,刘路q座,1,2025-03-30 22:30:09,1
C00004783,WORK,河南,邯郸,沙湾,凌颖信息信息有限公司办公楼,1,2025-03-30 22:30:09,1
C00004784,HOME,黑龙江,兰州,大东,辛集路d座,1,2025-01-30 09:18:40,1
C00004785,HOME,北京,南京,龙潭,潮州路V座,1,2025-04-02 20:44:37,1
C00004785,WORK,北京,哈尔滨,高坪,雨林木风计算机传媒有限公司办公楼,1,2025-04-02 20:44:37,1
C00004786,HOME,吉林,惠州,华龙,吴街M座,1,2025-03-30 11:19:18,1
C00004787,HOME,江苏,乌鲁木齐,清城,马鞍山路Y座,1,2025-05-07 20:59:34,1
C00004788,HOME,北京,太原,南长,凌街d座,1,2025-02-17 22:24:19,1
C00004789,HOME,云南,重庆,城东,马鞍山路q座,1,2025-03-11 13:51:40,1
C00004789,WORK,云南,潜江,南长,同兴万点信息有限公司办公楼,1,2025-03-11 13:51:40,1
C00004790,HOME,黑龙江,武汉,秀英,南宁路G座,1,2025-05-04 12:09:33,1
C00004790,WORK,黑龙江,永安,华龙,网新恒天信息有限公司办公楼,1,2025-05-04 12:09:33,1
C00004791,HOME,湖南,长春,西夏,孙路d座,1,2025-04-18 14:50:36,1
C00004791,WORK,湖南,福州,房山,方正科技信息有限公司办公楼,1,2025-04-18 14:50:36,1
C00004792,HOME,上海,齐齐哈尔,平山,朱路m座,1,2025-04-05 20:06:10,1
C00004792,WORK,上海,重庆,安次,彩虹网络有限公司办公楼,1,2025-04-05 20:06:10,1
C00004793,HOME,四川,潜江,浔阳,王路Q座,1,2025-03-15 12:24:31,1
C00004793,WORK,四川,香港,双滦,东方峻景科技有限公司办公楼,1,2025-03-15 12:24:31,1
C00004794,HOME,山东,海口,合川,福州路X座,1,2025-03-18 12:43:20,1
C00004794,WORK,山东,淮安,房山,商软冠联网络有限公司办公楼,1,2025-03-18 12:43:20,1
C00004795,HOME,山东,福州,山亭,太原街W座,1,2025-02-07 13:01:11,1
C00004796,HOME,福建,通辽,静安,荆门路f座,1,2025-02-06 19:28:18,1
C00004797,HOME,河南,台北,涪城,吴街I座,1,2025-02-03 18:02:38,1
C00004797,WORK,河南,深圳,沈北新,万迅电脑传媒有限公司办公楼,1,2025-02-03 18:02:38,1
C00004798,HOME,河北,宜都,秀英,梧州路R座,1,2025-05-30 22:54:26,1
C00004799,HOME,河南,海门,西峰,杨路B座,1,2025-03-29 12:46:01,1
C00004799,WORK,河南,沈阳,山亭,东方峻景网络有限公司办公楼,1,2025-03-29 12:46:01,1
C00004800,HOME,湖北,辛集,房山,李路v座,1,2025-03-10 22:59:00,1
C00004801,HOME,云南,马鞍山,长寿,宋路e座,1,2025-04-02 21:06:00,1
C00004802,HOME,上海,贵阳,清河,蔡路L座,1,2025-02-28 18:16:01,1
C00004803,HOME,湖北,沈阳,东丽,卢路f座,1,2025-02-08 12:20:54,1
C00004803,WORK,湖北,呼和浩特,东丽,黄石金承网络有限公司办公楼,1,2025-02-08 12:20:54,1
C00004804,HOME,河南,贵阳,滨城,彭路y座,1,2025-02-06 22:47:44,1
C00004804,WORK,河南,海门,白云,银嘉传媒有限公司办公楼,1,2025-02-06 22:47:44,1
C00004805,HOME,山东,太原,孝南,张街f座,1,2025-02-08 18:12:55,1
C00004806,HOME,福建,永安,南溪,刘街W座,1,2025-01-01 21:08:21,1
C00004806,WORK,福建,南昌,吉区,精芯科技有限公司办公楼,1,2025-01-01 21:08:21,1
C00004807,HOME,上海,沈阳,清城,杨街z座,1,2025-04-29 20:51:40,1
C00004808,HOME,陕西,济南,璧山,荆门街w座,1,2025-05-06 20:20:38,1
C00004808,WORK,陕西,台北,城北,华泰通安传媒有限公司办公楼,1,2025-05-06 20:20:38,1
C00004809,HOME,江苏,天津,清浦,张街B座,1,2025-02-10 06:48:29,1
C00004809,WORK,江苏,福州,双滦,华泰通安科技有限公司办公楼,1,2025-02-10 06:48:29,1
C00004810,HOME,浙江,东莞,友好,梧州路P座,1,2025-02-05 02:00:39,1
C00004811,HOME,河南,汕尾,浔阳,赖路a座,1,2025-01-16 21:08:29,1
C00004811,WORK,河南,长沙,金平,襄樊地球村信息有限公司办公楼,1,2025-01-16 21:08:29,1
C00004812,HOME,湖南,长沙,华龙,兴安盟街I座,1,2025-02-03 13:16:35,1
C00004812,WORK,湖南,通辽,新城,联通时科传媒有限公司办公楼,1,2025-02-03 13:16:35,1
C00004813,HOME,四川,武汉,海港,彭街b座,1,2025-05-02 12:01:23,1
C00004813,WORK,四川,惠州,安次,飞海科技信息有限公司办公楼,1,2025-05-02 12:01:23,1
C00004814,HOME,湖南,武汉,沙湾,曾街I座,1,2025-05-03 15:54:03,1
C00004814,WORK,湖南,南京,沙湾,良诺科技有限公司办公楼,1,2025-05-03 15:54:03,1
C00004815,HOME,福建,太原,金平,北镇路K座,1,2025-02-11 21:16:33,1
C00004815,WORK,福建,六盘水,房山,凌云网络有限公司办公楼,1,2025-02-11 21:16:33,1
C00004816,HOME,陕西,西宁,花溪,郑州路B座,1,2025-04-01 13:42:26,1
C00004817,HOME,河南,北京,江北,钟街V座,1,2025-01-18 22:54:45,1
C00004817,WORK,河南,永安,安次,中建创业传媒有限公司办公楼,1,2025-01-18 22:54:45,1
C00004818,HOME,湖南,太原,大东,张街G座,1,2025-04-30 21:51:50,1
C00004819,HOME,陕西,辛集,大兴,柳州街s座,1,2025-01-28 22:39:55,1
C00004819,WORK,陕西,齐齐哈尔,浔阳,时空盒数字科技有限公司办公楼,1,2025-01-28 22:39:55,1
C00004820,HOME,浙江,东莞,淄川,六安路O座,1,2025-01-29 15:10:13,1
C00004820,WORK,浙江,梧州,清城,鑫博腾飞科技有限公司办公楼,1,2025-01-29 15:10:13,1
C00004821,HOME,安徽,台北,吉区,马鞍山路A座,1,2025-05-02 13:51:18,1
C00004821,WORK,安徽,关岭,淄川,襄樊地球村传媒有限公司办公楼,1,2025-05-02 13:51:18,1
C00004822,HOME,陕西,合肥,花溪,刘街V座,1,2025-01-23 20:30:02,1
C00004823,HOME,重庆,太原,高港,长沙街Z座,1,2025-03-24 22:54:14,1
C00004823,WORK,重庆,潜江,丰都,精芯科技有限公司办公楼,1,2025-03-24 22:54:14,1
C00004824,HOME,江苏,兴安盟,六枝特,张家港街Z座,1,2025-02-01 22:07:00,1
C00004824,WORK,江苏,邯郸,华龙,图龙信息信息有限公司办公楼,1,2025-02-01 22:07:00,1
C00004825,HOME,辽宁,南昌,黄浦,吴街x座,1,2025-02-05 20:11:57,1
C00004825,WORK,辽宁,大冶,东城,凌颖信息传媒有限公司办公楼,1,2025-02-05 20:11:57,1
C00004826,HOME,湖南,永安,高坪,石家庄街f座,1,2025-01-22 14:19:38,1
C00004827,HOME,湖南,太原,沈河,南宁路n座,1,2025-01-07 09:25:23,1
C00004827,WORK,湖南,拉萨,朝阳,晖来计算机传媒有限公司办公楼,1,2025-01-07 09:25:23,1
C00004828,HOME,福建,汕尾,高港,兴城路U座,1,2025-03-31 21:32:17,1
C00004829,HOME,河北,齐齐哈尔,大东,王街e座,1,2025-02-19 14:45:36,1
C00004830,HOME,福建,南昌,怀柔,尹路M座,1,2025-05-09 23:48:43,1
C00004830,WORK,福建,拉萨,南溪,数字100网络有限公司办公楼,1,2025-05-09 23:48:43,1
C00004831,HOME,浙江,银川,上街,沈阳路x座,1,2025-05-08 08:50:47,1
C00004831,WORK,浙江,西宁,长寿,盟新科技有限公司办公楼,1,2025-05-08 08:50:47,1
C00004832,HOME,山东,张家港,海陵,广州路K座,1,2025-02-01 20:22:41,1
C00004833,HOME,湖北,潜江,金平,罗路O座,1,2025-05-07 18:13:47,1
C00004833,WORK,湖北,拉萨,孝南,鑫博腾飞信息有限公司办公楼,1,2025-05-07 18:13:47,1
C00004834,HOME,辽宁,六盘水,友好,兰州街t座,1,2025-05-09 09:02:33,1
C00004834,WORK,辽宁,通辽,房山,国讯科技有限公司办公楼,1,2025-05-09 09:02:33,1
