customer_id,name,gender,birth_date,age,education,marital,occupation,monthly_income,reg_channel,reg_time,status,is_test_data
C00005357,张秀芳,2,1998-09-01,27,本科,已婚,工程师,12842.27,BAIDU_SEM,2025-01-16 19:03:19,ACTIVE,1
C00005358,孙琴,1,1996-10-02,29,大专,已婚,医生/护士,8341.69,BYTEDANCE_AD,2025-01-18 19:30:33,ACTIVE,1
C00005359,陈涛,1,1990-04-19,35,大专,已婚,个体经营者,19567.78,BYTEDANCE_AD,2025-01-28 12:58:17,ACTIVE,1
C00005360,白玉梅,2,1999-06-28,26,大专,已婚,运营/客服,11406.87,BYTEDANCE_AD,2025-01-15 22:55:27,ACTIVE,1
C00005361,张燕,1,2005-05-14,20,本科,未婚,销售,4288.99,PARTNER_BANK1,2025-02-15 21:04:55,ACTIVE,1
C00005362,郝丹,1,1992-05-26,33,大专,已婚,销售,18853.86,TENCENT_AD,2025-02-02 20:21:44,ACTIVE,1
C00005363,覃兵,1,2000-04-04,25,高中,已婚,工程师,17189.06,BYTEDANCE_AD,2025-05-21 02:01:25,ACTIVE,1
C00005364,李雪,1,1993-05-18,32,大专,已婚,工人,6478.36,KUAISHOU_AD,2025-01-18 16:30:13,ACTIVE,1
C00005365,吴博,1,1984-01-09,41,硕士,未婚,医生/护士,10835.43,PARTNER_MALL,2025-04-20 08:13:31,ACTIVE,1
C00005366,谢云,1,2002-08-26,23,大专,已婚,工人,7141.46,BAIDU_SEM,2025-04-17 12:22:29,ACTIVE,1
C00005367,刘强,2,1985-10-01,40,本科,未婚,运营/客服,10822.94,BAIDU_SEM,2025-01-31 15:54:41,ACTIVE,1
C00005368,姚志强,2,2004-12-12,21,高中,已婚,工程师,16419.11,BAIDU_SEM,2025-01-12 21:21:10,ACTIVE,1
C00005369,汤淑华,1,1992-08-10,33,大专,已婚,运营/客服,8028.79,TENCENT_AD,2025-02-04 22:55:50,ACTIVE,1
C00005370,唐婷,2,1975-05-11,50,本科,已婚,工程师,7780.62,APP_ORG,2025-03-28 13:59:30,ACTIVE,1
C00005371,朱明,2,1984-03-08,41,本科,已婚,工程师,20748.04,BYTEDANCE_AD,2025-04-07 11:50:25,ACTIVE,1
C00005372,王秀云,2,1984-11-22,41,高中,已婚,公司职员,12027.43,TENCENT_AD,2025-05-01 12:49:06,ACTIVE,1
C00005373,杨丽华,2,1998-06-10,27,大专,已婚,自由职业,13021.32,WECHAT_MP,2025-03-24 16:57:35,ACTIVE,1
C00005374,郑想,1,1994-01-19,31,本科,未婚,医生/护士,6395.89,BAIDU_SEM,2025-04-08 10:14:22,ACTIVE,1
C00005375,常艳,1,2001-02-24,24,本科,未婚,工人,3717.84,BAIDU_SEM,2025-04-03 22:03:50,ACTIVE,1
C00005376,白丽,1,2002-06-13,23,高中,离异,公务员,7758.28,BYTEDANCE_AD,2025-04-15 18:11:45,ACTIVE,1
C00005377,张玉,2,1984-07-10,41,高中,未婚,学生,2271.28,TENCENT_AD,2025-05-01 12:40:12,ACTIVE,1
C00005378,朱秀华,1,1999-04-13,26,本科,已婚,自由职业,4928.09,H5_PROMO,2025-04-22 09:33:57,ACTIVE,1
C00005379,李英,1,1986-02-26,39,本科,已婚,学生,1527.61,PARTNER_BANK1,2025-04-27 13:30:21,ACTIVE,1
C00005380,刘丹丹,1,1996-09-25,29,本科,未婚,学生,1854.06,PARTNER_MALL,2025-02-02 21:12:08,ACTIVE,1
C00005381,王洁,2,1987-09-10,38,本科,离异,服务员,3701.46,BYTEDANCE_AD,2025-03-12 13:43:51,ACTIVE,1
C00005382,杨洋,1,1980-04-27,45,高中,未婚,公司职员,10507.40,KUAISHOU_AD,2025-01-08 21:36:05,ACTIVE,1
C00005383,张静,1,1981-09-10,44,本科,已婚,服务员,3372.20,H5_PROMO,2025-02-26 22:49:02,ACTIVE,1
C00005384,杨桂荣,1,1993-11-22,32,大专,未婚,个体经营者,29221.82,KUAISHOU_AD,2025-01-13 01:33:05,ACTIVE,1
C00005385,姚柳,1,1996-04-27,29,大专,已婚,工人,5333.54,BAIDU_SEM,2025-04-24 21:16:00,ACTIVE,1
C00005386,谭帆,1,1988-03-21,37,本科,已婚,教师,11560.81,WECHAT_MP,2025-01-24 13:50:06,ACTIVE,1
C00005387,闭秀梅,1,1971-01-02,54,初中,已婚,教师,8943.67,BAIDU_SEM,2025-01-18 12:11:07,ACTIVE,1
C00005388,吴红,1,2003-04-24,22,本科,已婚,公务员,8782.10,BAIDU_SEM,2025-06-05 09:41:15,ACTIVE,1
C00005389,萧宁,1,1978-09-21,47,本科,已婚,学生,1309.24,BAIDU_SEM,2025-05-01 18:10:51,ACTIVE,1
C00005390,张燕,1,1983-10-02,42,本科,已婚,运营/客服,6410.73,KUAISHOU_AD,2025-01-23 12:02:52,ACTIVE,1
C00005391,吴岩,1,1998-07-18,27,大专,已婚,公司职员,8192.01,TENCENT_AD,2025-01-12 18:51:35,ACTIVE,1
C00005392,唐楠,2,2002-11-03,23,大专,已婚,个体经营者,14340.28,WECHAT_MP,2025-05-25 21:21:42,ACTIVE,1
C00005393,刘杰,2,1996-07-18,29,本科,已婚,医生/护士,16317.96,TENCENT_AD,2025-02-13 07:40:43,ACTIVE,1
C00005394,郭娜,1,1992-07-09,33,大专,已婚,销售,6917.58,WECHAT_MP,2025-03-31 02:20:43,ACTIVE,1
C00005395,杜建国,1,1990-07-27,35,本科,已婚,教师,6692.73,APP_ORG,2025-06-18 13:02:27,ACTIVE,1
C00005396,冯娜,1,1996-07-24,29,本科,离异,公务员,11799.25,REFERRAL,2025-04-04 20:33:56,ACTIVE,1
C00005397,贺文,2,2002-03-06,23,本科,未婚,销售,16886.28,BYTEDANCE_AD,2025-04-30 13:47:40,ACTIVE,1
C00005398,郭峰,2,1985-01-25,40,本科,未婚,公司职员,11059.59,WECHAT_MP,2025-01-31 00:44:38,ACTIVE,1
C00005399,陈艳,1,2004-04-11,21,高中,未婚,教师,13516.88,REFERRAL,2025-04-30 21:00:39,ACTIVE,1
C00005400,吴秀兰,2,1979-07-08,46,高中,未婚,个体经营者,21971.66,APP_ORG,2025-03-16 07:42:46,ACTIVE,1
C00005401,徐瑜,2,1998-03-23,27,高中,未婚,教师,14791.44,PARTNER_MALL,2025-03-15 20:37:33,ACTIVE,1
C00005402,李建,1,1995-02-17,30,高中,已婚,个体经营者,17417.24,BAIDU_SEM,2025-02-26 14:08:39,ACTIVE,1
C00005403,宫淑兰,1,1979-02-13,46,大专,已婚,学生,2942.25,KUAISHOU_AD,2025-01-15 14:56:36,ACTIVE,1
C00005404,邹洁,1,1992-11-09,33,大专,未婚,服务员,6772.35,BYTEDANCE_AD,2025-03-19 22:26:28,ACTIVE,1
C00005405,孟凤兰,2,1996-04-20,29,高中,未婚,工人,6298.18,H5_PROMO,2025-06-11 13:56:25,ACTIVE,1
C00005406,叶帅,1,1983-07-01,42,本科,已婚,工程师,16954.09,KUAISHOU_AD,2025-01-15 22:50:43,ACTIVE,1
C00005407,焦璐,2,1988-10-07,37,高中,未婚,服务员,5242.39,BAIDU_SEM,2025-01-18 09:46:27,ACTIVE,1
C00005408,冯凯,1,2000-03-18,25,本科,已婚,服务员,5762.09,KUAISHOU_AD,2025-02-06 21:26:32,ACTIVE,1
C00005409,赵杨,2,1984-03-07,41,大专,未婚,公务员,8028.76,WECHAT_MP,2025-02-13 20:59:52,ACTIVE,1
C00005410,耿璐,2,2001-09-22,24,初中,已婚,个体经营者,29752.25,BYTEDANCE_AD,2025-04-20 21:26:19,ACTIVE,1
C00005411,龙淑珍,2,1994-03-05,31,高中,已婚,医生/护士,18960.38,KUAISHOU_AD,2025-03-05 13:59:10,ACTIVE,1
C00005412,张雪,2,1986-07-01,39,本科,未婚,个体经营者,20008.40,KUAISHOU_AD,2025-05-28 07:07:09,ACTIVE,1
C00005413,高秀兰,1,1981-02-22,44,本科,未婚,运营/客服,6251.35,KUAISHOU_AD,2025-04-10 12:19:16,ACTIVE,1
C00005414,薛晶,2,1988-03-14,37,高中,未婚,公务员,9095.73,BYTEDANCE_AD,2025-04-21 11:33:57,ACTIVE,1
C00005415,陈军,2,2002-12-09,23,大专,未婚,服务员,4906.95,PARTNER_MALL,2025-04-25 15:02:11,ACTIVE,1
C00005416,颜志强,2,1999-10-08,26,大专,已婚,教师,9837.95,PARTNER_BANK1,2025-02-04 12:51:48,ACTIVE,1
C00005417,李坤,1,1984-01-10,41,本科,已婚,工人,6156.38,BAIDU_SEM,2025-02-04 12:54:18,ACTIVE,1
C00005418,白静,2,1996-09-13,29,大专,已婚,公司职员,8032.77,KUAISHOU_AD,2025-04-26 22:00:19,ACTIVE,1
C00005419,刘春梅,1,1995-08-03,30,本科,已婚,个体经营者,16276.28,BYTEDANCE_AD,2025-02-17 16:29:35,ACTIVE,1
C00005420,王楠,1,1993-02-03,32,本科,已婚,个体经营者,19327.88,BYTEDANCE_AD,2025-01-25 21:29:56,ACTIVE,1
C00005421,严杰,1,2001-05-06,24,大专,未婚,个体经营者,27147.05,BYTEDANCE_AD,2025-03-27 20:55:58,ACTIVE,1
C00005422,徐燕,1,1992-11-03,33,大专,未婚,公司职员,14015.38,APP_ORG,2025-02-22 22:07:16,ACTIVE,1
C00005423,徐利,1,1998-04-20,27,硕士,已婚,销售,14431.85,PARTNER_MALL,2025-03-25 20:34:13,ACTIVE,1
C00005424,焦磊,2,1989-07-17,36,本科,未婚,公务员,10992.04,BYTEDANCE_AD,2025-02-15 16:00:51,ACTIVE,1
C00005425,靳瑜,1,1985-06-02,40,本科,已婚,公司职员,10802.03,TENCENT_AD,2025-01-19 16:27:53,ACTIVE,1
C00005426,叶欣,1,1995-06-08,30,大专,未婚,自由职业,5401.26,REFERRAL,2025-05-23 20:08:52,ACTIVE,1
C00005427,萧燕,1,1996-04-20,29,大专,已婚,公务员,10570.25,BYTEDANCE_AD,2025-01-15 20:16:59,ACTIVE,1
C00005428,王桂香,1,2000-08-11,25,本科,已婚,工人,6795.98,APP_ORG,2025-04-21 18:36:12,ACTIVE,1
C00005429,李俊,2,1980-12-17,45,大专,已婚,工程师,24302.14,WECHAT_MP,2025-01-14 11:05:46,ACTIVE,1
C00005430,李勇,2,1980-01-15,45,大专,未婚,运营/客服,10714.48,PARTNER_MALL,2025-01-25 13:47:25,ACTIVE,1
C00005431,王秀荣,2,1982-11-27,43,本科,未婚,运营/客服,11995.54,BAIDU_SEM,2025-04-23 22:53:51,ACTIVE,1
C00005432,孙婷婷,2,1983-08-25,42,本科,未婚,公务员,9497.38,REFERRAL,2025-02-22 21:40:04,ACTIVE,1
C00005433,祁明,1,1981-09-02,44,大专,未婚,学生,2901.36,BAIDU_SEM,2025-01-17 22:21:54,ACTIVE,1
C00005434,晁彬,1,1987-01-12,38,硕士,已婚,自由职业,4939.56,BYTEDANCE_AD,2025-03-10 09:17:58,ACTIVE,1
C00005435,严娜,2,1992-01-15,33,高中,已婚,工程师,23536.56,H5_PROMO,2025-01-01 11:24:07,ACTIVE,1
C00005436,石丽娟,1,1982-05-07,43,硕士,未婚,教师,9652.89,WECHAT_MP,2025-05-15 17:06:14,ACTIVE,1
C00005437,刘璐,1,1993-09-22,32,高中,未婚,公司职员,7529.15,BYTEDANCE_AD,2025-04-01 11:58:42,ACTIVE,1
C00005438,杨龙,1,2005-12-08,20,本科,已婚,自由职业,24920.01,REFERRAL,2025-03-24 16:45:05,ACTIVE,1
C00005439,张晨,1,1989-02-24,36,本科,已婚,教师,11216.46,BAIDU_SEM,2025-01-26 14:19:38,ACTIVE,1
C00005440,王燕,2,1982-04-08,43,高中,未婚,医生/护士,18240.64,BAIDU_SEM,2025-03-06 12:14:57,ACTIVE,1
C00005441,杜娜,1,1997-01-10,28,本科,已婚,工人,5469.97,TENCENT_AD,2025-03-21 20:16:30,ACTIVE,1
C00005442,朱利,2,1983-12-21,42,本科,未婚,工人,4567.46,REFERRAL,2025-02-02 02:39:05,ACTIVE,1
C00005443,韩静,1,1988-05-08,37,高中,未婚,服务员,6922.34,BYTEDANCE_AD,2025-04-16 22:55:28,ACTIVE,1
C00005444,迟莉,2,1995-07-26,30,大专,未婚,教师,9228.92,BYTEDANCE_AD,2025-04-05 14:25:34,ACTIVE,1
C00005445,王桂芳,1,1991-10-02,34,硕士,已婚,公务员,6054.22,PARTNER_BANK1,2025-02-14 22:11:10,ACTIVE,1
C00005446,沈小红,2,2003-07-25,22,本科,未婚,运营/客服,5670.31,REFERRAL,2025-01-02 07:52:34,ACTIVE,1
C00005447,刘欢,1,1992-01-19,33,本科,已婚,医生/护士,12103.65,REFERRAL,2025-02-06 09:53:56,ACTIVE,1
C00005448,李波,1,2000-02-22,25,高中,已婚,学生,1430.06,BAIDU_SEM,2025-02-07 17:46:22,ACTIVE,1
C00005449,梁坤,2,1993-03-07,32,本科,已婚,自由职业,17784.46,APP_ORG,2025-05-28 19:01:34,ACTIVE,1
C00005450,王颖,2,2004-01-07,21,硕士,已婚,服务员,4800.69,WECHAT_MP,2025-05-10 16:42:04,ACTIVE,1
C00005451,李桂芝,1,1993-10-21,32,本科,已婚,公务员,12903.54,APP_ORG,2025-04-24 13:11:55,ACTIVE,1
C00005452,吴淑华,1,1987-09-12,38,硕士,已婚,工人,4995.76,APP_ORG,2025-01-18 14:32:52,ACTIVE,1
C00005453,王帆,1,1977-08-05,48,博士,未婚,个体经营者,28337.71,APP_ORG,2025-01-28 20:15:42,ACTIVE,1
C00005454,孙凤英,1,1992-06-12,33,本科,已婚,工程师,11813.95,H5_PROMO,2025-01-20 12:07:53,ACTIVE,1
C00005455,郭健,2,1998-11-03,27,硕士,未婚,公司职员,14262.22,BYTEDANCE_AD,2025-04-24 20:53:51,ACTIVE,1
C00005456,杨海燕,1,1985-01-28,40,本科,已婚,个体经营者,19003.55,APP_ORG,2025-01-09 20:52:16,ACTIVE,1
C00005457,张浩,1,1982-03-28,43,博士,已婚,医生/护士,9138.01,BAIDU_SEM,2025-04-20 13:59:07,ACTIVE,1
C00005458,张成,1,1988-02-22,37,本科,已婚,工程师,8406.77,TENCENT_AD,2025-02-11 12:24:50,ACTIVE,1
C00005459,李楠,1,1980-07-21,45,硕士,未婚,自由职业,24045.01,BAIDU_SEM,2025-02-04 16:19:38,ACTIVE,1
C00005460,骆建军,2,1993-11-13,32,大专,未婚,服务员,4929.01,PARTNER_BANK1,2025-01-28 22:43:16,ACTIVE,1
C00005461,唐艳,2,2001-12-14,24,大专,未婚,公务员,6190.97,TENCENT_AD,2025-01-10 12:41:36,ACTIVE,1
C00005462,王畅,2,1985-03-19,40,本科,未婚,学生,1568.56,KUAISHOU_AD,2025-01-20 12:11:13,ACTIVE,1
C00005463,黄伟,1,2006-05-27,19,大专,已婚,公司职员,9677.78,PARTNER_BANK1,2025-04-21 12:06:19,ACTIVE,1
C00005464,张龙,1,2001-12-18,24,本科,已婚,销售,17301.69,BAIDU_SEM,2025-04-14 11:59:17,ACTIVE,1
C00005465,韦雷,1,1992-05-16,33,本科,已婚,自由职业,5107.28,BYTEDANCE_AD,2025-02-03 11:12:57,ACTIVE,1
C00005466,陈桂珍,2,1990-05-26,35,初中,已婚,运营/客服,4482.46,BYTEDANCE_AD,2025-02-08 12:42:17,ACTIVE,1
C00005467,戴秀华,2,1991-12-01,34,高中,已婚,公务员,13200.57,BYTEDANCE_AD,2025-04-09 22:13:51,ACTIVE,1
C00005468,王建国,2,1975-01-08,50,本科,已婚,销售,18687.41,APP_ORG,2025-05-11 21:54:39,ACTIVE,1
C00005469,张凤英,1,1994-06-08,31,本科,离异,公务员,7318.06,BYTEDANCE_AD,2025-02-21 13:56:42,ACTIVE,1
C00005470,陈峰,1,1991-09-05,34,本科,离异,个体经营者,14469.16,BAIDU_SEM,2025-01-10 07:14:54,ACTIVE,1
C00005471,王璐,2,1995-03-02,30,本科,已婚,服务员,5761.86,BAIDU_SEM,2025-01-27 11:35:03,ACTIVE,1
C00005472,乔超,1,1992-10-03,33,本科,未婚,服务员,5411.50,BYTEDANCE_AD,2025-05-13 01:14:33,ACTIVE,1
C00005473,杨辉,2,1983-08-17,42,硕士,已婚,销售,14862.59,BYTEDANCE_AD,2025-05-10 12:01:11,ACTIVE,1
C00005474,沈雪,1,1992-01-19,33,本科,离异,工程师,17887.99,REFERRAL,2025-01-02 22:53:04,ACTIVE,1
C00005475,高桂花,1,2006-10-19,19,本科,已婚,个体经营者,17333.12,PARTNER_MALL,2025-01-29 22:30:24,ACTIVE,1
C00005476,林华,2,1996-03-15,29,本科,未婚,公司职员,9005.25,REFERRAL,2025-03-10 10:26:30,ACTIVE,1
C00005477,王桂英,2,2002-04-18,23,高中,离异,服务员,6047.74,BAIDU_SEM,2025-01-01 13:14:43,ACTIVE,1
C00005478,刁璐,1,1983-10-21,42,初中,已婚,医生/护士,17489.34,BYTEDANCE_AD,2025-01-10 12:28:33,ACTIVE,1
C00005479,王杰,2,1988-02-18,37,硕士,未婚,个体经营者,7220.08,TENCENT_AD,2025-01-03 12:53:26,ACTIVE,1
C00005480,杨雪,2,1997-04-21,28,大专,未婚,教师,14781.84,WECHAT_MP,2025-05-10 07:14:13,ACTIVE,1
C00005481,武瑞,2,1991-05-08,34,本科,已婚,运营/客服,4437.72,TENCENT_AD,2025-05-07 10:38:04,ACTIVE,1
C00005482,陈婷,1,1977-03-25,48,大专,未婚,服务员,3582.93,TENCENT_AD,2025-04-04 22:43:55,ACTIVE,1
C00005483,吴倩,2,1990-07-27,35,大专,未婚,公司职员,11385.17,WECHAT_MP,2025-01-24 19:34:43,ACTIVE,1
C00005484,贾琳,2,1981-07-15,44,高中,未婚,销售,7456.00,BAIDU_SEM,2025-04-17 16:37:02,ACTIVE,1
C00005485,谢雪梅,2,1991-07-21,34,本科,已婚,服务员,5011.27,TENCENT_AD,2025-02-05 08:51:56,ACTIVE,1
C00005486,刘颖,2,1996-01-21,29,本科,未婚,服务员,3853.46,BYTEDANCE_AD,2025-04-02 21:44:21,ACTIVE,1
C00005487,富亮,2,1997-01-14,28,大专,未婚,学生,1046.74,TENCENT_AD,2025-03-22 09:02:22,ACTIVE,1
C00005488,陆婷,2,1987-04-24,38,大专,未婚,运营/客服,4241.22,BYTEDANCE_AD,2025-01-27 13:17:30,ACTIVE,1
C00005489,彭桂芝,2,1987-03-27,38,本科,已婚,自由职业,9650.12,APP_ORG,2025-01-04 13:41:08,ACTIVE,1
C00005490,耿玉,1,1995-02-25,30,大专,未婚,运营/客服,7376.36,BYTEDANCE_AD,2025-02-07 17:52:54,ACTIVE,1
C00005491,张兰英,1,1999-11-15,26,本科,已婚,个体经营者,8271.91,REFERRAL,2025-01-29 21:39:44,ACTIVE,1
C00005492,李志强,1,2000-12-03,25,高中,已婚,自由职业,23342.56,APP_ORG,2025-03-08 13:22:38,ACTIVE,1
C00005493,石欢,1,1995-06-08,30,本科,离异,个体经营者,15220.83,BYTEDANCE_AD,2025-01-13 17:23:12,ACTIVE,1
C00005494,孙芳,1,1978-12-15,47,本科,离异,公司职员,13074.09,BAIDU_SEM,2025-04-06 22:33:44,ACTIVE,1
C00005495,王芳,1,1989-02-26,36,大专,未婚,自由职业,14914.37,KUAISHOU_AD,2025-02-13 15:19:11,ACTIVE,1
C00005496,陈芳,2,1993-02-08,32,本科,已婚,销售,8156.19,TENCENT_AD,2025-03-31 20:49:12,ACTIVE,1
C00005497,李斌,2,1996-12-24,29,本科,未婚,教师,13412.82,REFERRAL,2025-01-20 19:54:00,ACTIVE,1
C00005498,廖玉,2,1998-05-03,27,高中,未婚,工程师,19539.99,BYTEDANCE_AD,2025-01-23 13:13:02,ACTIVE,1
C00005499,张丽娟,2,1988-01-23,37,本科,离异,工程师,11319.78,BAIDU_SEM,2025-01-28 20:24:33,ACTIVE,1
C00005500,曹志强,1,2000-12-07,25,本科,已婚,服务员,6197.42,TENCENT_AD,2025-02-01 12:52:15,ACTIVE,1
C00005501,尤建军,1,1994-07-19,31,本科,已婚,公务员,10212.32,H5_PROMO,2025-02-09 20:33:28,ACTIVE,1
C00005502,郑杰,1,1977-07-02,48,本科,已婚,学生,2609.55,TENCENT_AD,2025-05-28 21:23:07,ACTIVE,1
C00005503,赵林,2,2001-10-19,24,大专,未婚,服务员,6143.76,KUAISHOU_AD,2025-05-28 17:11:15,ACTIVE,1
C00005504,朱娟,2,2002-09-16,23,博士,已婚,销售,16197.52,BAIDU_SEM,2025-04-02 11:24:06,ACTIVE,1
C00005505,王龙,1,1978-01-25,47,大专,已婚,服务员,4254.68,BAIDU_SEM,2025-03-10 20:34:05,ACTIVE,1
C00005506,任瑞,2,1994-06-15,31,高中,未婚,学生,1480.21,BYTEDANCE_AD,2025-02-24 13:45:49,ACTIVE,1
C00005507,黄建,1,2004-06-25,21,大专,已婚,运营/客服,8060.30,BYTEDANCE_AD,2025-03-12 13:48:44,ACTIVE,1
C00005508,张桂芝,2,1982-12-16,43,本科,已婚,公务员,7868.82,APP_ORG,2025-03-14 17:59:01,ACTIVE,1
C00005509,阎明,1,1986-08-17,39,初中,已婚,销售,13828.82,KUAISHOU_AD,2025-02-02 02:42:56,ACTIVE,1
C00005510,袁东,1,1998-12-16,27,大专,已婚,公务员,12163.01,BYTEDANCE_AD,2025-01-22 20:29:07,ACTIVE,1
C00005511,陈秀英,2,1985-05-16,40,本科,离异,公务员,13104.02,BAIDU_SEM,2025-02-01 00:45:36,ACTIVE,1
C00005512,黎健,1,1984-10-14,41,大专,离异,医生/护士,10641.43,PARTNER_BANK1,2025-05-27 13:35:35,ACTIVE,1
C00005513,孙杨,1,1986-08-04,39,初中,已婚,公务员,10115.93,BYTEDANCE_AD,2025-03-13 23:41:12,ACTIVE,1
C00005514,林荣,2,1990-12-17,35,硕士,未婚,服务员,4674.71,BAIDU_SEM,2025-03-22 12:56:19,ACTIVE,1
C00005515,夏芳,1,2002-12-21,23,硕士,已婚,自由职业,5357.47,BAIDU_SEM,2025-05-10 17:18:56,ACTIVE,1
C00005516,鲍欣,1,1986-11-13,39,本科,未婚,服务员,4705.93,APP_ORG,2025-06-08 21:21:10,ACTIVE,1
C00005517,张瑜,1,1985-03-03,40,大专,未婚,学生,2252.53,KUAISHOU_AD,2025-02-10 14:44:05,ACTIVE,1
C00005518,王建平,2,1983-07-06,42,高中,未婚,公务员,11924.93,KUAISHOU_AD,2025-03-07 15:16:27,ACTIVE,1
C00005519,李彬,2,1999-01-05,26,硕士,已婚,公司职员,11695.56,H5_PROMO,2025-02-26 12:07:15,ACTIVE,1
C00005520,康倩,1,1988-11-22,37,高中,已婚,学生,1256.29,BYTEDANCE_AD,2025-04-20 00:08:31,ACTIVE,1
C00005521,覃凤兰,1,2003-12-03,22,硕士,未婚,教师,10930.11,PARTNER_MALL,2025-01-19 08:00:45,ACTIVE,1
C00005522,罗建国,1,1980-04-08,45,高中,已婚,工人,5972.46,REFERRAL,2025-03-05 22:45:04,ACTIVE,1
C00005523,钱金凤,2,1985-05-03,40,高中,已婚,销售,17843.66,TENCENT_AD,2025-04-08 16:19:38,ACTIVE,1
C00005524,张东,1,1986-06-13,39,本科,已婚,教师,6641.50,BYTEDANCE_AD,2025-04-16 15:13:25,ACTIVE,1
C00005525,王涛,2,1993-10-20,32,本科,未婚,工程师,8372.10,BAIDU_SEM,2025-02-15 07:49:54,ACTIVE,1
C00005526,张梅,1,1993-06-10,32,博士,已婚,工人,5244.96,BYTEDANCE_AD,2025-05-16 11:23:39,ACTIVE,1
C00005527,周萍,1,1995-07-02,30,初中,已婚,学生,2457.96,APP_ORG,2025-04-29 14:12:36,ACTIVE,1
C00005528,易浩,1,1981-06-27,44,大专,已婚,工人,7302.13,PARTNER_MALL,2025-01-30 08:19:22,ACTIVE,1
C00005529,何霞,2,1995-09-13,30,高中,未婚,工程师,7538.60,TENCENT_AD,2025-03-19 13:22:33,ACTIVE,1
C00005530,陈桂花,2,2000-01-21,25,高中,未婚,工程师,8424.37,PARTNER_BANK1,2025-04-10 20:40:06,ACTIVE,1
C00005531,石晨,1,1987-09-18,38,本科,未婚,个体经营者,10681.09,KUAISHOU_AD,2025-03-25 17:17:17,ACTIVE,1
C00005532,吴帅,1,2003-12-02,22,高中,未婚,教师,6284.39,APP_ORG,2025-01-28 20:42:20,ACTIVE,1
C00005533,王欢,1,1994-08-26,31,大专,未婚,工程师,17096.04,TENCENT_AD,2025-04-24 00:40:51,ACTIVE,1
C00005534,张柳,1,2000-02-01,25,本科,已婚,运营/客服,10272.13,BYTEDANCE_AD,2025-02-04 19:40:29,ACTIVE,1
C00005535,周军,1,1988-12-03,37,初中,已婚,医生/护士,7561.78,KUAISHOU_AD,2025-06-01 20:14:38,ACTIVE,1
C00005536,白畅,2,1996-10-02,29,本科,未婚,学生,2560.02,BYTEDANCE_AD,2025-04-16 12:28:50,ACTIVE,1
C00005537,贾瑜,1,1991-08-01,34,初中,已婚,服务员,4258.47,APP_ORG,2025-02-08 21:49:53,ACTIVE,1
C00005538,彭欢,2,1993-03-06,32,本科,已婚,公务员,6266.04,TENCENT_AD,2025-02-09 13:28:43,ACTIVE,1
C00005539,张勇,1,1999-03-24,26,本科,未婚,学生,2336.16,BYTEDANCE_AD,2025-05-01 13:14:38,ACTIVE,1
C00005540,姜瑜,1,2001-02-23,24,本科,已婚,销售,11746.97,BAIDU_SEM,2025-02-27 12:52:05,ACTIVE,1
C00005541,方娟,2,1994-06-20,31,硕士,已婚,医生/护士,18476.11,BAIDU_SEM,2025-01-24 19:21:40,ACTIVE,1
C00005542,刘娟,1,2007-07-12,18,高中,未婚,销售,16606.65,PARTNER_BANK1,2025-03-28 15:44:53,ACTIVE,1
C00005543,朱旭,2,2007-10-18,18,本科,离异,服务员,6782.18,WECHAT_MP,2025-02-18 13:15:38,ACTIVE,1
C00005544,王静,1,1987-11-23,38,本科,已婚,运营/客服,7353.90,BYTEDANCE_AD,2025-02-15 09:49:21,ACTIVE,1
C00005545,雷丹丹,2,1993-07-07,32,本科,已婚,运营/客服,6304.77,BYTEDANCE_AD,2025-02-08 23:50:54,ACTIVE,1
C00005546,苟海燕,2,1999-11-06,26,大专,未婚,销售,14176.73,APP_ORG,2025-01-10 12:06:42,ACTIVE,1
C00005547,卢颖,2,1992-05-14,33,本科,已婚,医生/护士,8645.60,TENCENT_AD,2025-01-29 12:50:35,ACTIVE,1
C00005548,任帅,1,1991-06-05,34,高中,未婚,运营/客服,10412.56,PARTNER_BANK1,2025-01-30 10:46:51,ACTIVE,1
C00005549,傅玉华,1,1982-06-26,43,本科,已婚,医生/护士,5252.20,APP_ORG,2025-04-22 22:32:48,ACTIVE,1
C00005550,黄秀英,1,1989-11-13,36,初中,已婚,个体经营者,15002.35,WECHAT_MP,2025-04-24 12:00:14,ACTIVE,1
C00005551,李兵,2,2002-06-04,23,硕士,已婚,公司职员,11728.99,KUAISHOU_AD,2025-03-20 10:21:03,ACTIVE,1
C00005552,卢秀兰,1,1991-08-05,34,硕士,未婚,公司职员,9095.51,KUAISHOU_AD,2025-04-05 11:36:19,ACTIVE,1
C00005553,王玉兰,2,1979-11-06,46,硕士,未婚,运营/客服,10049.74,TENCENT_AD,2025-04-02 21:12:53,ACTIVE,1
C00005554,张林,1,1984-12-06,41,本科,未婚,教师,14116.83,REFERRAL,2025-01-27 19:21:40,ACTIVE,1
C00005555,余林,2,1989-02-04,36,初中,已婚,个体经营者,28874.72,TENCENT_AD,2025-04-06 02:45:42,ACTIVE,1
C00005556,杨帅,1,1979-09-06,46,本科,已婚,自由职业,23962.30,PARTNER_MALL,2025-01-22 22:49:39,ACTIVE,1
C00005557,邢荣,2,1987-05-07,38,本科,未婚,服务员,6253.35,REFERRAL,2025-02-15 15:53:49,ACTIVE,1
C00005558,徐丽华,2,1983-03-27,42,本科,离异,销售,18408.21,BYTEDANCE_AD,2025-02-05 20:01:59,ACTIVE,1
