customer_id,id_type,id_number,id_issue_org,province,verified_at,is_test_data
C00005208,ID,220131198906174566,吉林公安局,吉林,2025-05-08 20:45:24,1
C00005209,ID,320106197811230724,江苏公安局,江苏,2025-03-24 14:17:21,1
C00005210,ID,530155199608237707,云南公安局,云南,2025-06-16 20:43:54,1
C00005211,ID,410193199601011060,河南公安局,河南,2025-04-28 12:48:15,1
C00005212,ID,110135197805188606,北京公安局,北京,2025-04-21 23:24:55,1
C00005213,ID,440191199612132821,广东公安局,广东,2025-02-25 23:49:45,1
C00005214,ID,440177199007228246,广东公安局,广东,2025-05-02 19:00:35,1
C00005215,ID,510182199509089564,四川公安局,四川,2025-04-28 23:30:45,1
C00005216,ID,330131198910117391,浙江公安局,浙江,2025-03-03 22:53:04,1
C00005217,ID,440187197110214882,广东公安局,广东,2025-03-28 10:43:29,1
C00005218,ID,130174199303086703,河北公安局,河北,2025-02-03 23:35:18,1
C00005219,ID,510116200203270282,四川公安局,四川,2025-01-09 20:20:30,1
C00005220,ID,350168200611177438,福建公安局,福建,2025-04-03 21:52:08,1
C00005221,ID,360198199507061798,江西公安局,江西,2025-02-01 16:07:22,1
C00005222,ID,42015619870715716X,湖北公安局,湖北,2025-02-08 21:53:58,1
C00005223,ID,230168200611158328,黑龙江公安局,黑龙江,2025-01-26 11:56:34,1
C00005224,ID,32019719971203834X,江苏公安局,江苏,2025-02-10 12:00:26,1
C00005225,ID,330187197805247781,浙江公安局,浙江,2025-01-06 18:54:12,1
C00005226,ID,130113198102067365,河北公安局,河北,2025-01-11 18:13:14,1
C00005227,ID,44014320001028702X,广东公安局,广东,2025-04-28 13:53:15,1
C00005228,ID,360185197805283814,江西公安局,江西,2025-03-19 23:48:25,1
C00005229,ID,430121198205199919,湖南公安局,湖南,2025-01-28 14:51:18,1
C00005230,ID,130156199511108310,河北公安局,河北,2025-05-17 20:23:19,1
C00005231,ID,500158198401251025,重庆公安局,重庆,2025-01-21 09:06:33,1
C00005232,ID,340184199101117438,安徽公安局,安徽,2025-01-17 21:00:54,1
C00005233,ID,370175199002189187,山东公安局,山东,2025-05-20 02:02:10,1
C00005234,ID,410195198510146961,河南公安局,河南,2025-01-13 22:08:10,1
C00005235,ID,530187198307116633,云南公安局,云南,2025-02-13 14:00:23,1
C00005236,ID,500105198306114388,重庆公安局,重庆,2025-01-31 07:45:36,1
C00005237,ID,41012619860828063X,河南公安局,河南,2025-02-03 22:40:58,1
C00005238,ID,110118197804276421,北京公安局,北京,2025-02-09 22:35:53,1
C00005239,ID,230171199503228096,黑龙江公安局,黑龙江,2025-02-08 13:35:24,1
C00005240,ID,230168199110116239,黑龙江公安局,黑龙江,2025-05-10 12:38:41,1
C00005241,ID,370121198112250969,山东公安局,山东,2025-04-23 19:47:36,1
C00005242,ID,430134200309049773,湖南公安局,湖南,2025-04-17 14:39:35,1
C00005243,ID,370113199704209016,山东公安局,山东,2025-01-16 10:24:43,1
C00005244,ID,330170198909054412,浙江公安局,浙江,2025-02-07 10:37:28,1
C00005245,ID,510199199111059215,四川公安局,四川,2025-03-30 09:48:50,1
C00005246,ID,440147199312070926,广东公安局,广东,2025-01-22 01:49:06,1
C00005247,ID,440115199401228747,广东公安局,广东,2025-02-15 23:29:10,1
C00005248,ID,37011019790516926X,山东公安局,山东,2025-01-08 21:41:17,1
C00005249,ID,41016319870605139X,河南公安局,河南,2025-02-11 23:26:19,1
C00005250,ID,360116199111097052,江西公安局,江西,2025-04-13 13:00:15,1
C00005251,ID,320173198802207826,江苏公安局,江苏,2025-02-14 00:05:41,1
C00005252,ID,320186200404228316,江苏公安局,江苏,2025-05-03 21:27:56,1
C00005253,ID,320116199103148107,江苏公安局,江苏,2025-03-31 21:39:33,1
C00005254,ID,610117198903180122,陕西公安局,陕西,2025-04-06 03:15:40,1
C00005255,ID,230103199607114222,黑龙江公安局,黑龙江,2025-04-14 13:29:55,1
C00005256,ID,320186197907170799,江苏公安局,江苏,2025-02-14 10:47:17,1
C00005257,ID,110158199007125380,北京公安局,北京,2025-02-09 20:47:36,1
C00005258,ID,420140199811209226,湖北公安局,湖北,2025-03-20 15:08:51,1
C00005259,ID,320178199204201578,江苏公安局,江苏,2025-04-13 13:11:24,1
C00005260,ID,500108200702261813,重庆公安局,重庆,2025-01-30 13:37:50,1
C00005261,ID,110109198204257727,北京公安局,北京,2025-02-22 12:26:13,1
C00005262,ID,22019919821021845X,吉林公安局,吉林,2025-01-31 21:30:04,1
C00005263,ID,310147200308107067,上海公安局,上海,2025-02-07 21:02:40,1
C00005264,ID,230163198908169974,黑龙江公安局,黑龙江,2025-01-06 18:26:09,1
C00005265,ID,330171199811175612,浙江公安局,浙江,2025-03-24 01:01:31,1
C00005266,ID,410175198410056250,河南公安局,河南,2025-04-17 09:19:24,1
C00005267,ID,130121200004159661,河北公安局,河北,2025-01-18 22:24:28,1
C00005268,ID,110148200002118387,北京公安局,北京,2025-01-02 16:31:21,1
C00005269,ID,420159198406209519,湖北公安局,湖北,2025-01-29 20:59:21,1
C00005270,ID,42018419990821807X,湖北公安局,湖北,2025-01-24 13:47:11,1
C00005271,ID,310135199404128502,上海公安局,上海,2025-02-05 13:54:04,1
C00005272,ID,51010520010902596X,四川公安局,四川,2025-04-25 08:43:30,1
C00005273,ID,330110198811127023,浙江公安局,浙江,2025-03-12 20:30:18,1
C00005274,ID,42019919940124525X,湖北公安局,湖北,2025-01-28 13:29:38,1
C00005275,ID,130149199110188563,河北公安局,河北,2025-01-04 22:57:12,1
C00005276,ID,420122198202116211,湖北公安局,湖北,2025-01-12 23:02:35,1
C00005277,ID,330108199410225629,浙江公安局,浙江,2025-06-08 23:09:06,1
C00005278,ID,220143200406216489,吉林公安局,吉林,2025-01-15 17:17:26,1
C00005279,ID,610102199108044535,陕西公安局,陕西,2025-04-06 13:16:20,1
C00005280,ID,42014719851005999X,湖北公安局,湖北,2025-05-26 14:13:14,1
C00005281,ID,11012219891025513X,北京公安局,北京,2025-03-12 10:09:26,1
C00005282,ID,410165198611210960,河南公安局,河南,2025-02-15 22:39:06,1
C00005283,ID,350179198312018479,福建公安局,福建,2025-01-05 02:34:34,1
C00005284,ID,130108199509077331,河北公安局,河北,2025-05-24 21:09:50,1
C00005285,ID,330124198906046371,浙江公安局,浙江,2025-01-04 22:27:10,1
C00005286,ID,370110198209155715,山东公安局,山东,2025-04-26 22:08:32,1
C00005287,ID,230167199302181717,黑龙江公安局,黑龙江,2025-05-19 21:37:44,1
C00005288,ID,320168200106097511,江苏公安局,江苏,2025-01-21 23:08:48,1
C00005289,ID,210120199712125065,辽宁公安局,辽宁,2025-01-13 12:38:07,1
C00005290,ID,310160199106094582,上海公安局,上海,2025-02-11 23:05:52,1
C00005291,ID,510118198403246343,四川公安局,四川,2025-02-03 19:01:48,1
C00005292,ID,340186199612100112,安徽公安局,安徽,2025-01-06 12:38:43,1
C00005293,ID,320126198307253783,江苏公安局,江苏,2025-02-07 20:38:16,1
C00005294,ID,350156198301010506,福建公安局,福建,2025-05-12 22:10:13,1
C00005295,ID,220114199411065614,吉林公安局,吉林,2025-02-13 14:28:34,1
C00005296,ID,330121200706112566,浙江公安局,浙江,2025-02-09 12:53:41,1
C00005297,ID,50015119910807287X,重庆公安局,重庆,2025-04-24 13:01:25,1
C00005298,ID,370157198210207741,山东公安局,山东,2025-02-06 11:31:20,1
C00005299,ID,330108200309197147,浙江公安局,浙江,2025-02-08 20:09:16,1
C00005300,ID,410196197704052252,河南公安局,河南,2025-03-12 11:56:21,1
C00005301,ID,310149198704214545,上海公安局,上海,2025-06-14 13:26:35,1
C00005302,ID,500122199106120637,重庆公安局,重庆,2025-04-23 08:14:47,1
C00005303,ID,410118199002109576,河南公安局,河南,2025-04-16 02:59:39,1
C00005304,ID,440199198709081457,广东公安局,广东,2025-04-22 19:45:33,1
C00005305,ID,320133198505193084,江苏公安局,江苏,2025-04-03 00:36:36,1
C00005306,ID,340198197912244894,安徽公安局,安徽,2025-03-06 12:52:08,1
C00005307,ID,330171199402271048,浙江公安局,浙江,2025-05-25 17:32:30,1
C00005308,ID,330147198211049933,浙江公安局,浙江,2025-01-19 21:02:49,1
C00005309,ID,210130199911209715,辽宁公安局,辽宁,2025-01-19 13:23:14,1
C00005310,ID,320126198606236799,江苏公安局,江苏,2025-01-30 13:14:06,1
C00005311,ID,110140199210164111,北京公安局,北京,2025-03-08 12:44:38,1
C00005312,ID,130141199312278814,河北公安局,河北,2025-01-18 14:31:32,1
C00005313,ID,210122198802165085,辽宁公安局,辽宁,2025-01-25 20:48:11,1
C00005314,ID,320126198807121904,江苏公安局,江苏,2025-05-07 13:38:04,1
C00005315,ID,420129199408037163,湖北公安局,湖北,2025-03-08 12:49:13,1
C00005316,ID,130108199809037657,河北公安局,河北,2025-03-24 13:26:45,1
C00005317,ID,420126199706203167,湖北公安局,湖北,2025-05-30 07:44:57,1
C00005318,ID,210135200304167792,辽宁公安局,辽宁,2025-05-14 13:40:13,1
C00005319,ID,370185199509170795,山东公安局,山东,2025-01-09 21:21:31,1
C00005320,ID,44014120050524132X,广东公安局,广东,2025-01-18 20:28:21,1
C00005321,ID,44019319930217624X,广东公安局,广东,2025-04-24 21:06:14,1
C00005322,ID,440111199009061860,广东公安局,广东,2025-06-09 23:18:49,1
C00005323,ID,110142197612233830,北京公安局,北京,2025-05-12 18:14:53,1
C00005324,ID,320187199602142813,江苏公安局,江苏,2025-02-03 11:47:14,1
C00005325,ID,500109199309101195,重庆公安局,重庆,2025-04-10 18:19:09,1
C00005326,ID,210183198305118096,辽宁公安局,辽宁,2025-05-18 23:26:00,1
C00005327,ID,420160199007194559,湖北公安局,湖北,2025-01-31 10:57:55,1
C00005328,ID,370166199003099160,山东公安局,山东,2025-01-30 16:03:51,1
C00005329,ID,610160200402179229,陕西公安局,陕西,2025-01-25 14:11:29,1
C00005330,ID,510162198308122321,四川公安局,四川,2025-06-06 14:38:49,1
C00005331,ID,44018719901025283X,广东公安局,广东,2025-03-22 12:33:12,1
C00005332,ID,370132198902186673,山东公安局,山东,2025-04-03 16:28:42,1
C00005333,ID,370105200605012491,山东公安局,山东,2025-02-08 18:29:40,1
C00005334,ID,610137198411073983,陕西公安局,陕西,2025-02-08 18:58:28,1
C00005335,ID,340175199611178218,安徽公安局,安徽,2025-01-26 22:07:03,1
C00005336,ID,430187199601021169,湖南公安局,湖南,2025-05-01 13:46:16,1
C00005337,ID,130196199112038088,河北公安局,河北,2025-03-23 22:38:30,1
C00005338,ID,130146198405190253,河北公安局,河北,2025-02-01 13:09:18,1
C00005339,ID,320170198702244938,江苏公安局,江苏,2025-06-09 21:53:48,1
C00005340,ID,110118198004056900,北京公安局,北京,2025-05-05 01:07:19,1
C00005341,ID,370172199305202765,山东公安局,山东,2025-04-28 13:52:09,1
C00005342,ID,500115199907021934,重庆公安局,重庆,2025-04-11 23:43:17,1
C00005343,ID,410195199905211769,河南公安局,河南,2025-05-03 09:19:49,1
C00005344,ID,50015219880124458X,重庆公安局,重庆,2025-04-24 19:21:49,1
C00005345,ID,340150198912224810,安徽公安局,安徽,2025-02-05 13:54:11,1
C00005346,ID,350162197302245342,福建公安局,福建,2025-01-29 13:50:47,1
C00005347,ID,370196200108271338,山东公安局,山东,2025-04-04 14:10:51,1
C00005348,ID,370132199811192052,山东公安局,山东,2025-02-06 23:16:12,1
C00005349,ID,440138198703128549,广东公安局,广东,2025-03-05 22:33:41,1
C00005350,ID,510138199312071787,四川公安局,四川,2025-02-13 17:47:32,1
C00005351,ID,220123200008176391,吉林公安局,吉林,2025-06-06 10:08:17,1
C00005352,ID,320185200212288262,江苏公安局,江苏,2025-01-26 15:11:26,1
C00005353,ID,110170198907188686,北京公安局,北京,2025-05-02 20:19:54,1
C00005354,ID,430187198205138547,湖南公安局,湖南,2025-05-18 22:58:20,1
C00005355,ID,210196200401153811,辽宁公安局,辽宁,2025-01-31 21:21:20,1
C00005356,ID,510175198903281441,四川公安局,四川,2025-02-08 01:41:20,1
C00005357,ID,610175199809018813,陕西公安局,陕西,2025-01-16 19:38:19,1
C00005358,ID,420128199610026525,湖北公安局,湖北,2025-01-18 20:30:33,1
C00005359,ID,110123199004193652,北京公安局,北京,2025-01-28 13:56:17,1
C00005360,ID,42014719990628328X,湖北公安局,湖北,2025-01-15 23:34:27,1
C00005361,ID,350195200505146311,福建公安局,福建,2025-02-15 21:25:55,1
C00005362,ID,360192199205262553,江西公安局,江西,2025-02-02 21:01:44,1
C00005363,ID,370160200004043086,山东公安局,山东,2025-05-21 02:19:25,1
C00005364,ID,510137199305186838,四川公安局,四川,2025-01-18 16:45:13,1
C00005365,ID,420124198401097845,湖北公安局,湖北,2025-04-20 08:58:31,1
C00005366,ID,360127200208267921,江西公安局,江西,2025-04-17 12:48:29,1
C00005367,ID,320182198510014340,江苏公安局,江苏,2025-01-31 16:52:41,1
C00005368,ID,33017120041212635X,浙江公安局,浙江,2025-01-12 21:58:10,1
C00005369,ID,110149199208108863,北京公安局,北京,2025-02-04 23:50:50,1
C00005370,ID,320199197505119175,江苏公安局,江苏,2025-03-28 14:54:30,1
C00005371,ID,350164198403080927,福建公安局,福建,2025-04-07 12:32:25,1
C00005372,ID,500110198411221020,重庆公安局,重庆,2025-05-01 13:01:06,1
C00005373,ID,330194199806106051,浙江公安局,浙江,2025-03-24 17:51:35,1
C00005374,ID,410199199401197014,河南公安局,河南,2025-04-08 10:36:22,1
C00005375,ID,440113200102246630,广东公安局,广东,2025-04-03 22:32:50,1
C00005376,ID,220174200206137393,吉林公安局,吉林,2025-04-15 18:43:45,1
C00005377,ID,440116198407106689,广东公安局,广东,2025-05-01 13:39:12,1
C00005378,ID,410135199904135542,河南公安局,河南,2025-04-22 09:43:57,1
C00005379,ID,440163198602260811,广东公安局,广东,2025-04-27 14:23:21,1
C00005380,ID,370170199609258992,山东公安局,山东,2025-02-02 21:22:08,1
C00005381,ID,330191198709107120,浙江公安局,浙江,2025-03-12 14:27:51,1
C00005382,ID,370103198004278064,山东公安局,山东,2025-01-08 22:03:05,1
C00005383,ID,51013019810910463X,四川公安局,四川,2025-02-26 23:03:02,1
C00005384,ID,320188199311227063,江苏公安局,江苏,2025-01-13 02:28:05,1
C00005385,ID,410161199604270286,河南公安局,河南,2025-04-24 21:45:00,1
C00005386,ID,41015119880321815X,河南公安局,河南,2025-01-24 14:24:06,1
C00005387,ID,440107197101028138,广东公安局,广东,2025-01-18 13:05:07,1
C00005388,ID,320136200304249001,江苏公安局,江苏,2025-06-05 10:12:15,1
C00005389,ID,330156197809212119,浙江公安局,浙江,2025-05-01 18:58:51,1
C00005390,ID,440191198310028610,广东公安局,广东,2025-01-23 12:10:52,1
C00005391,ID,340165199807188474,安徽公安局,安徽,2025-01-12 19:12:35,1
C00005392,ID,110115200211031555,北京公安局,北京,2025-05-25 21:40:42,1
C00005393,ID,340129199607183382,安徽公安局,安徽,2025-02-13 08:09:43,1
C00005394,ID,220192199207098856,吉林公安局,吉林,2025-03-31 02:37:43,1
C00005395,ID,440184199007273796,广东公安局,广东,2025-06-18 13:52:27,1
C00005396,ID,41011819960724077X,河南公安局,河南,2025-04-04 20:53:56,1
C00005397,ID,41018520020306324X,河南公安局,河南,2025-04-30 14:19:40,1
C00005398,ID,330149198501250734,浙江公安局,浙江,2025-01-31 01:20:38,1
C00005399,ID,430148200404116493,湖南公安局,湖南,2025-04-30 21:54:39,1
C00005400,ID,320163197907083770,江苏公安局,江苏,2025-03-16 08:30:46,1
C00005401,ID,530107199803234199,云南公安局,云南,2025-03-15 20:53:33,1
C00005402,ID,410172199502177223,河南公安局,河南,2025-02-26 14:09:39,1
C00005403,ID,420195197902135169,湖北公安局,湖北,2025-01-15 15:55:36,1
C00005404,ID,420142199211098131,湖北公安局,湖北,2025-03-19 22:28:28,1
C00005405,ID,440191199604201401,广东公安局,广东,2025-06-11 14:51:25,1
C00005406,ID,410178198307012742,河南公安局,河南,2025-01-15 22:51:43,1
C00005407,ID,360197198810077142,江西公安局,江西,2025-01-18 10:11:27,1
C00005408,ID,41018220000318796X,河南公安局,河南,2025-02-06 22:22:32,1
C00005409,ID,130116198403074998,河北公安局,河北,2025-02-13 21:39:52,1
C00005410,ID,44019120010922234X,广东公安局,广东,2025-04-20 21:42:19,1
C00005411,ID,130135199403054018,河北公安局,河北,2025-03-05 14:46:10,1
C00005412,ID,610131198607015314,陕西公安局,陕西,2025-05-28 07:13:09,1
C00005413,ID,610193198102221920,陕西公安局,陕西,2025-04-10 12:27:16,1
C00005414,ID,510154198803147999,四川公安局,四川,2025-04-21 12:11:57,1
C00005415,ID,320142200212097845,江苏公安局,江苏,2025-04-25 15:22:11,1
C00005416,ID,32016919991008398X,江苏公安局,江苏,2025-02-04 13:30:48,1
C00005417,ID,440186198401109597,广东公安局,广东,2025-02-04 12:58:18,1
C00005418,ID,410122199609136700,河南公安局,河南,2025-04-26 22:44:19,1
C00005419,ID,51018119950803475X,四川公安局,四川,2025-02-17 16:43:35,1
C00005420,ID,330155199302039815,浙江公安局,浙江,2025-01-25 22:14:56,1
C00005421,ID,370183200105063822,山东公安局,山东,2025-03-27 21:36:58,1
C00005422,ID,230165199211033417,黑龙江公安局,黑龙江,2025-02-22 22:10:16,1
C00005423,ID,420119199804209980,湖北公安局,湖北,2025-03-25 20:55:13,1
C00005424,ID,41010819890717990X,河南公安局,河南,2025-02-15 16:03:51,1
C00005425,ID,320115198506026226,江苏公安局,江苏,2025-01-19 17:15:53,1
C00005426,ID,350199199506081513,福建公安局,福建,2025-05-23 20:49:52,1
C00005427,ID,370147199604203833,山东公安局,山东,2025-01-15 20:51:59,1
C00005428,ID,510185200008115503,四川公安局,四川,2025-04-21 18:50:12,1
C00005429,ID,410175198012174323,河南公安局,河南,2025-01-14 11:08:46,1
C00005430,ID,410105198001154387,河南公安局,河南,2025-01-25 14:45:25,1
C00005431,ID,370189198211275173,山东公安局,山东,2025-04-23 23:48:51,1
C00005432,ID,310172198308251065,上海公安局,上海,2025-02-22 22:39:04,1
C00005433,ID,510185198109025494,四川公安局,四川,2025-01-17 22:43:54,1
C00005434,ID,410138198701122420,河南公安局,河南,2025-03-10 09:26:58,1
C00005435,ID,420168199201150016,湖北公安局,湖北,2025-01-01 12:13:07,1
C00005436,ID,210162198205075875,辽宁公安局,辽宁,2025-05-15 17:58:14,1
C00005437,ID,320140199309227409,江苏公安局,江苏,2025-04-01 12:45:42,1
C00005438,ID,360139200512089846,江西公安局,江西,2025-03-24 16:47:05,1
C00005439,ID,510193198902246137,四川公安局,四川,2025-01-26 14:48:38,1
C00005440,ID,440190198204080355,广东公安局,广东,2025-03-06 12:51:57,1
C00005441,ID,230174199701107112,黑龙江公安局,黑龙江,2025-03-21 21:14:30,1
C00005442,ID,330174198312215768,浙江公安局,浙江,2025-02-02 03:19:05,1
C00005443,ID,41016319880508148X,河南公安局,河南,2025-04-16 23:03:28,1
C00005444,ID,430199199507265357,湖南公安局,湖南,2025-04-05 15:16:34,1
C00005445,ID,410109199110022228,河南公安局,河南,2025-02-14 23:03:10,1
C00005446,ID,110149200307258758,北京公安局,北京,2025-01-02 08:37:34,1
C00005447,ID,370145199201190916,山东公安局,山东,2025-02-06 10:03:56,1
C00005448,ID,320111200002227432,江苏公安局,江苏,2025-02-07 18:44:22,1
C00005449,ID,110126199303075006,北京公安局,北京,2025-05-28 19:50:34,1
C00005450,ID,31010320040107307X,上海公安局,上海,2025-05-10 17:17:04,1
C00005451,ID,440162199310213202,广东公安局,广东,2025-04-24 13:36:55,1
C00005452,ID,44011119870912539X,广东公安局,广东,2025-01-18 15:07:52,1
C00005453,ID,510135197708055769,四川公安局,四川,2025-01-28 20:17:42,1
C00005454,ID,410137199206123467,河南公安局,河南,2025-01-20 13:04:53,1
C00005455,ID,370123199811037152,山东公安局,山东,2025-04-24 20:57:51,1
C00005456,ID,370113198501283318,山东公安局,山东,2025-01-09 21:31:16,1
C00005457,ID,220184198203287276,吉林公安局,吉林,2025-04-20 14:37:07,1
C00005458,ID,310131198802221606,上海公安局,上海,2025-02-11 13:13:50,1
C00005459,ID,440177198007213007,广东公安局,广东,2025-02-04 17:19:38,1
C00005460,ID,370198199311130634,山东公安局,山东,2025-01-28 23:00:16,1
C00005461,ID,110124200112144665,北京公安局,北京,2025-01-10 13:15:36,1
C00005462,ID,510114198503197619,四川公安局,四川,2025-01-20 12:45:13,1
C00005463,ID,320135200605270828,江苏公安局,江苏,2025-04-21 12:43:19,1
C00005464,ID,370119200112182351,山东公安局,山东,2025-04-14 12:51:17,1
C00005465,ID,370162199205163380,山东公安局,山东,2025-02-03 11:49:57,1
C00005466,ID,350161199005265067,福建公安局,福建,2025-02-08 12:48:17,1
C00005467,ID,420140199112011886,湖北公安局,湖北,2025-04-09 22:32:51,1
C00005468,ID,330132197501087664,浙江公安局,浙江,2025-05-11 22:26:39,1
C00005469,ID,350182199406084461,福建公安局,福建,2025-02-21 14:20:42,1
C00005470,ID,220110199109053414,吉林公安局,吉林,2025-01-10 08:08:54,1
C00005471,ID,500122199503022467,重庆公安局,重庆,2025-01-27 11:44:03,1
C00005472,ID,130134199210032975,河北公安局,河北,2025-05-13 01:38:33,1
C00005473,ID,110177198308174121,北京公安局,北京,2025-05-10 12:40:11,1
C00005474,ID,410127199201199056,河南公安局,河南,2025-01-02 23:10:04,1
C00005475,ID,440184200610198343,广东公安局,广东,2025-01-29 23:12:24,1
C00005476,ID,51019019960315035X,四川公安局,四川,2025-03-10 11:02:30,1
C00005477,ID,530188200204187443,云南公安局,云南,2025-01-01 13:46:43,1
C00005478,ID,35019519831021322X,福建公安局,福建,2025-01-10 12:43:33,1
C00005479,ID,320115198802186451,江苏公安局,江苏,2025-01-03 13:02:26,1
C00005480,ID,440147199704211070,广东公安局,广东,2025-05-10 07:41:13,1
C00005481,ID,510171199105081743,四川公安局,四川,2025-05-07 11:24:04,1
C00005482,ID,130182197703255423,河北公安局,河北,2025-04-04 23:23:55,1
C00005483,ID,41019919900727064X,河南公安局,河南,2025-01-24 20:31:43,1
C00005484,ID,440176198107153332,广东公安局,广东,2025-04-17 16:52:02,1
C00005485,ID,430115199107211483,湖南公安局,湖南,2025-02-05 08:58:56,1
C00005486,ID,340199199601212823,安徽公安局,安徽,2025-04-02 22:44:21,1
C00005487,ID,440152199701144774,广东公安局,广东,2025-03-22 09:49:22,1
C00005488,ID,510150198704244843,四川公安局,四川,2025-01-27 14:14:30,1
C00005489,ID,210163198703279199,辽宁公安局,辽宁,2025-01-04 14:02:08,1
C00005490,ID,510167199502257461,四川公安局,四川,2025-02-07 18:26:54,1
C00005491,ID,35015319991115318X,福建公安局,福建,2025-01-29 21:50:44,1
C00005492,ID,440152200012035148,广东公安局,广东,2025-03-08 13:28:38,1
C00005493,ID,320153199506089633,江苏公安局,江苏,2025-01-13 17:38:12,1
C00005494,ID,420126197812158380,湖北公安局,湖北,2025-04-06 22:34:44,1
C00005495,ID,340131198902269282,安徽公安局,安徽,2025-02-13 16:19:11,1
C00005496,ID,610119199302084845,陕西公安局,陕西,2025-03-31 21:48:12,1
C00005497,ID,310133199612247378,上海公安局,上海,2025-01-20 20:36:00,1
C00005498,ID,440183199805033387,广东公安局,广东,2025-01-23 13:54:02,1
C00005499,ID,370163198801231329,山东公安局,山东,2025-01-28 20:59:33,1
C00005500,ID,440122200012071853,广东公安局,广东,2025-02-01 13:25:15,1
C00005501,ID,310166199407198244,上海公安局,上海,2025-02-09 21:10:28,1
C00005502,ID,330137197707026922,浙江公安局,浙江,2025-05-28 21:48:07,1
C00005503,ID,420142200110194517,湖北公安局,湖北,2025-05-28 17:49:15,1
C00005504,ID,210168200209166289,辽宁公安局,辽宁,2025-04-02 12:07:06,1
C00005505,ID,230152197801257452,黑龙江公安局,黑龙江,2025-03-10 20:49:05,1
C00005506,ID,370107199406157214,山东公安局,山东,2025-02-24 13:57:49,1
C00005507,ID,440173200406253895,广东公安局,广东,2025-03-12 13:51:44,1
C00005508,ID,130162198212162782,河北公安局,河北,2025-03-14 18:59:01,1
C00005509,ID,420183198608176073,湖北公安局,湖北,2025-02-02 03:39:56,1
C00005510,ID,410118199812162643,河南公安局,河南,2025-01-22 21:04:07,1
C00005511,ID,440118198505165650,广东公安局,广东,2025-02-01 01:34:36,1
C00005512,ID,430153198410142007,湖南公安局,湖南,2025-05-27 14:01:35,1
C00005513,ID,530142198608041679,云南公安局,云南,2025-03-14 00:24:12,1
C00005514,ID,330185199012171138,浙江公安局,浙江,2025-03-22 13:01:19,1
C00005515,ID,420142200212210063,湖北公安局,湖北,2025-05-10 17:35:56,1
C00005516,ID,440197198611134597,广东公安局,广东,2025-06-08 22:14:10,1
C00005517,ID,410195198503034304,河南公安局,河南,2025-02-10 15:14:05,1
C00005518,ID,130105198307066788,河北公安局,河北,2025-03-07 15:24:27,1
C00005519,ID,440187199901052890,广东公安局,广东,2025-02-26 12:21:15,1
C00005520,ID,320114198811225794,江苏公安局,江苏,2025-04-20 00:33:31,1
C00005521,ID,420162200312033979,湖北公安局,湖北,2025-01-19 08:46:45,1
C00005522,ID,220155198004088862,吉林公安局,吉林,2025-03-05 23:06:04,1
C00005523,ID,370128198505035623,山东公安局,山东,2025-04-08 16:52:38,1
C00005524,ID,530147198606134419,云南公安局,云南,2025-04-16 15:26:25,1
C00005525,ID,320131199310208970,江苏公安局,江苏,2025-02-15 08:22:54,1
C00005526,ID,330150199306107983,浙江公安局,浙江,2025-05-16 11:32:39,1
C00005527,ID,430153199507023500,湖南公安局,湖南,2025-04-29 15:11:36,1
C00005528,ID,360133198106276082,江西公安局,江西,2025-01-30 09:13:22,1
C00005529,ID,130198199509134222,河北公安局,河北,2025-03-19 13:57:33,1
C00005530,ID,350138200001218978,福建公安局,福建,2025-04-10 20:56:06,1
C00005531,ID,610147198709181242,陕西公安局,陕西,2025-03-25 17:49:17,1
C00005532,ID,130164200312027214,河北公安局,河北,2025-01-28 21:16:20,1
C00005533,ID,420110199408268439,湖北公安局,湖北,2025-04-24 01:12:51,1
C00005534,ID,420182200002017573,湖北公安局,湖北,2025-02-04 20:32:29,1
C00005535,ID,130146198812033503,河北公安局,河北,2025-06-01 20:45:38,1
C00005536,ID,110171199610027356,北京公安局,北京,2025-04-16 13:21:50,1
C00005537,ID,330144199108016418,浙江公安局,浙江,2025-02-08 22:31:53,1
C00005538,ID,310154199303062339,上海公安局,上海,2025-02-09 13:44:43,1
C00005539,ID,210186199903247983,辽宁公安局,辽宁,2025-05-01 14:02:38,1
C00005540,ID,320147200102231953,江苏公安局,江苏,2025-02-27 13:18:05,1
C00005541,ID,440157199406202339,广东公安局,广东,2025-01-24 20:14:40,1
C00005542,ID,44015620070712103X,广东公安局,广东,2025-03-28 15:53:53,1
C00005543,ID,530153200710182047,云南公安局,云南,2025-02-18 13:40:38,1
C00005544,ID,320128198711233082,江苏公安局,江苏,2025-02-15 10:38:21,1
C00005545,ID,500101199307076079,重庆公安局,重庆,2025-02-09 00:17:54,1
C00005546,ID,340142199911067029,安徽公安局,安徽,2025-01-10 12:36:42,1
C00005547,ID,130130199205149997,河北公安局,河北,2025-01-29 13:09:35,1
C00005548,ID,310118199106052574,上海公安局,上海,2025-01-30 11:35:51,1
C00005549,ID,530110198206269290,云南公安局,云南,2025-04-22 23:14:48,1
C00005550,ID,420111198911137374,湖北公安局,湖北,2025-04-24 12:38:14,1
C00005551,ID,430163200206044744,湖南公安局,湖南,2025-03-20 11:15:03,1
C00005552,ID,410186199108056616,河南公安局,河南,2025-04-05 12:35:19,1
C00005553,ID,610165197911063061,陕西公安局,陕西,2025-04-02 21:38:53,1
C00005554,ID,370164198412064519,山东公安局,山东,2025-01-27 19:25:40,1
C00005555,ID,110139198902041374,北京公安局,北京,2025-04-06 03:17:42,1
